Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,loop_chr,loop_start,loop_end,gene_id
2949,chr17,81955000,81960000,chr17,82020000,82025000,shared,,,0.0,0.0,shared,65000,2949,,,uncategorized,ctrl,22.905714,0.5650251,0.19193406,0.044942636,0.6463,0.0205999999999999,0.9027754312199572,0.9263632498389988,0.8095611380707732,0.749274791671102,0.0235878186190418,-0.0602863463996712,chr17,81955000,82025000,"ENST00000306688.8,ENST00000577638.1,ENST00000583383.5"
2995,chr18,21902500,21907500,chr18,22562500,22567500,shared,0.0150656826481204,0.0105353989858223,-0.5160210935799044,-0.5160210935799044,shared,660000,2995,stable,stable,inter-TAD,ctrl,2.1535296,0.09417095,0.209706,0.028121859,0.4109,0.0338,0.8134317640626475,0.7545330417370291,0.6808926943131087,0.590136627181522,-0.0588987223256184,-0.0907560671315866,chr18,21902500,22567500,"ENST00000583490.1,ENST00000650323.1"
2996,chr18,21995000,22000000,chr18,22560000,22565000,shared,0.008939223986287,0.0104791553539274,0.2293009350886326,0.2293009350886326,shared,565000,2996,stable,stable,uncategorized,ctrl,0.7504727,0.09417095,0.188543,0.024141219,0.4248,0.0472,0.8134317640626475,0.7545330417370291,0.935777032821261,0.8527189072441848,-0.0588987223256184,-0.0830581255770762,chr18,21995000,22565000,"ENST00000583490.1,ENST00000650323.1"
3118,chr19,4810000,4815000,chr19,4910000,4915000,shared,0.0253621400062424,0.0302733293170295,0.2553708623291994,0.2553708623291994,shared,100000,3118,stable,stable,intra-TAD,ctrl,40.753906,0.28251275,0.21047926,0.06893887,0.5307999999999999,0.0215999999999999,0.5100770338248332,0.596253004542372,0.7133575740618021,0.6744435736937339,0.0861759707175388,-0.0389140003680682,chr19,4810000,4915000,ENST00000248244.6
3119,chr19,4812500,4817500,chr19,5022500,5027500,shared,0.0272459329687717,0.0157871451158268,-0.7872905896563162,-0.7872905896563162,shared,210000,3119,stable,stable,intra-TAD,ctrl,1.8272371,0.28251255,0.188543,0.029650372,0.5472999999999999,0.0373999999999999,0.5100770338248332,0.596253004542372,0.8494958783745005,0.7654412607195441,0.0861759707175388,-0.0840546176549563,chr19,4812500,5027500,ENST00000248244.6
3120,chr19,4815000,4820000,chr19,4860000,4865000,shared,0.0382956640011901,0.0222684822579208,-0.7821778208817962,-0.7821778208817962,shared,45000,3120,stable,stable,intra-TAD,ctrl,9.364589,6.686139,0.188543,0.055771105,0.5474,0.0423999999999999,,,0.8231095536524684,0.7623082899052602,,-0.0608012637472081,chr19,4815000,4865000,ENST00000248244.6
3125,chr19,7102500,7107500,chr19,7342500,7347500,shared,0.033054261969043,0.0443892129223578,0.4253728253054147,0.4253728253054147,shared,240000,3125,stable,stable,intra-TAD,ctrl,8.418344,0.8004527,0.188543,0.04338117,0.4767,0.0449999999999999,-1.0061216386962764,-1.095118489623118,-0.9552062460169202,-0.987848447653626,-0.0889968509268415,-0.0326422016367058,chr19,7102500,7347500,"ENST00000302850.10,ENST00000341500.9,ENST00000593970.1,ENST00000597211.1,ENST00000598216.1,ENST00000600492.1,ENST00000601099.1"
3126,chr19,7145000,7150000,chr19,7340000,7345000,shared,0.0182031103203747,0.0138635109448746,-0.3928923138322323,-0.3928923138322323,shared,195000,3126,stable,stable,intra-TAD,ctrl,3.2302942,3.2959843,0.20653376,0.037125763,0.4528,0.0564,-0.7929532558668011,-0.91774721927376,-0.7016509493524621,-0.6881104128875317,-0.1247939634069589,0.0135405364649303,chr19,7145000,7345000,"ENST00000302850.10,ENST00000341500.9,ENST00000598216.1,ENST00000600492.1"
3127,chr19,7195000,7200000,chr19,7290000,7295000,shared,0.0416106389649073,0.0272558714214686,-0.6103853955939531,-0.6103853955939531,shared,95000,3127,stable,stable,intra-TAD,ctrl,1.3051696,1.1771358,0.19295338,0.03864474,0.5403,0.0758,-0.0533238817831779,-0.136802352333457,-0.2767037109001957,-0.3093506059875288,-0.0834784705502791,-0.032646895087333,chr19,7195000,7295000,"ENST00000302850.10,ENST00000341500.9,ENST00000598216.1"
3131,chr19,8345000,8350000,chr19,8505000,8510000,shared,0.0230508613512591,0.0204085885296257,-0.1756442533001862,-0.1756442533001862,shared,160000,3131,stable,stable,uncategorized,ctrl,4.9922714,11.630114,0.30181786,0.034972828,0.5233,0.0978,0.6243328707706504,0.6468166608986252,0.6439461873148987,0.6420410892065077,0.0224837901279748,-0.001905098108391,chr19,8345000,8510000,"ENST00000301455.7,ENST00000393962.6,ENST00000593998.5,ENST00000594348.1,ENST00000594875.1,ENST00000595079.5,ENST00000597137.5,ENST00000598255.5"
3132,chr19,8350000,8355000,chr19,8400000,8405000,shared,0.0398863157315244,0.0410920476050466,0.0429653524384947,0.0429653524384947,shared,50000,3132,stable,stable,intra-TAD,ctrl,5.8732595,2.4249015,0.21440509,0.03268899,0.5519000000000001,0.1005999999999999,0.9374244113435188,0.9528946951596,1.0089855448759613,0.8681227458110631,0.015470283816081,-0.1408627990648981,chr19,8350000,8405000,"ENST00000301455.7,ENST00000393962.6,ENST00000593998.5,ENST00000594348.1,ENST00000594875.1,ENST00000595079.5,ENST00000597137.5,ENST00000598255.5"
3143,chr19,11295000,11300000,chr19,11440000,11445000,shared,0.0320987615699849,0.0225322665054389,-0.5105251959687984,-0.5105251959687984,shared,145000,3143,stable,stable,intra-TAD,ctrl,0.78310144,0.63565373,0.188543,0.035591666,0.5166,0.0239999999999999,0.6602505459860915,0.6890138437471327,0.6178290210885538,0.6537125093232169,0.0287632977610412,0.0358834882346631,chr19,11295000,11445000,"ENST00000587327.5,ENST00000587509.5,ENST00000588269.1,ENST00000589126.5,ENST00000589838.5,ENST00000589990.1,ENST00000591462.6,ENST00000591946.5,ENST00000592741.5,ENST00000593053.1,ENST00000593101.5,ENST00000593104.5,ENST00000676823.1,ENST00000677123.1"
3158,chr19,14392500,14397500,chr19,14762500,14767500,shared,0.0298429652698774,0.0165232343839966,-0.8528947738780929,-0.8528947738780929,shared,370000,3158,stable,stable,intra-TAD,ctrl,11.061308,0.0,0.188543,0.03139443,0.5461,0.0325999999999999,0.0606414812809277,0.167625850356383,0.0827010465440509,0.0713403150771304,0.1069843690754552,-0.0113607314669205,chr19,14392500,14767500,"ENST00000215567.10,ENST00000242786.6,ENST00000357355.7,ENST00000358600.7,ENST00000586517.5,ENST00000586849.5,ENST00000587319.5,ENST00000587535.3,ENST00000587728.5,ENST00000590567.1,ENST00000591737.1,ENST00000592261.6,ENST00000592341.1,ENST00000593028.1,ENST00000593637.5,ENST00000593775.5,ENST00000594545.5,ENST00000594807.5,ENST00000594958.1,ENST00000596073.6,ENST00000596164.5,ENST00000596953.5,ENST00000597607.5,ENST00000598298.5,ENST00000598333.5,ENST00000598408.1,ENST00000598715.5,ENST00000598918.5,ENST00000598987.5,ENST00000599101.5,ENST00000600076.5,ENST00000600083.5,ENST00000600395.5,ENST00000601187.1,ENST00000601350.5,ENST00000601461.1,ENST00000601652.5,ENST00000642961.1"
3178,chr19,29760000,29765000,chr19,29870000,29875000,shared,0.0194297755238442,0.0216905827696711,0.1587995817330489,0.1587995817330489,shared,110000,3178,stable,stable,intra-TAD,ctrl,0.5220679,0.37668335,0.19816256,0.036813814,0.5382,0.0584,0.8695992783676035,0.8617586027760809,1.1536842918886736,1.1539090621662786,-0.0078406755915226,0.000224770277605,chr19,29760000,29875000,"ENST00000262643.8,ENST00000357943.9,ENST00000444983.6,ENST00000574121.1,ENST00000575243.5,ENST00000576532.1,ENST00000586912.1"
3207,chr19,41200000,41205000,chr19,41305000,41310000,shared,0.030213986448964,0.0267920287706645,-0.1734127161540287,-0.1734127161540287,shared,105000,3207,stable,stable,uncategorized,ctrl,5.188047,0.1883418,0.18942404,0.03423301,0.5047999999999999,0.0011999999999999,0.1881004013251778,0.2229648614362951,0.1147731818526175,0.2561059504997905,0.0348644601111172,0.141332768647173,chr19,41200000,41310000,"ENST00000310054.9,ENST00000593545.5,ENST00000593890.1,ENST00000595590.1,ENST00000597754.1,ENST00000598758.5,ENST00000600561.1"
3208,chr19,41205000,41210000,chr19,41255000,41260000,shared,0.0347400857030212,0.0343909952778449,-0.014570444983606,-0.014570444983606,shared,50000,3208,stable,stable,intra-TAD,ctrl,0.5220679,0.47085446,0.188543,0.026044514,0.5036,0.008,0.1881004013251778,0.2229648614362951,0.1147731818526175,0.2561059504997905,0.0348644601111172,0.141332768647173,chr19,41205000,41260000,"ENST00000310054.9,ENST00000593545.5,ENST00000593890.1,ENST00000595590.1,ENST00000597754.1"
3209,chr19,41635000,41640000,chr19,41745000,41750000,shared,0.0198050472957194,0.0155238889903503,-0.3513781247778406,-0.3513781247778406,shared,110000,3209,stable,stable,intra-TAD,ctrl,0.0,0.1883418,0.22458798,0.025647564,0.4485,0.0382,0.5651910018422631,0.7030564558066669,0.2417016301324867,0.335662985405886,0.1378654539644037,0.0939613552733993,chr19,41635000,41750000,"ENST00000221992.11,ENST00000398599.8,ENST00000405816.5,ENST00000435837.2,ENST00000460121.1,ENST00000595113.1,ENST00000595403.1,ENST00000596606.1,ENST00000615021.4,ENST00000617332.4"
3210,chr19,41705000,41710000,chr19,41745000,41750000,shared,0.0649973516055622,0.0499291893518648,-0.3804974516878841,-0.3804974516878841,shared,40000,3210,stable,stable,intra-TAD,ctrl,4.959643,0.18834181,0.24312124,0.043133974,0.5112,0.0871999999999999,-0.13505265581579,-0.098757668657059,-0.3498292609604103,-0.4167492624316082,0.036294987158731,-0.0669200014711979,chr19,41705000,41750000,"ENST00000221992.11,ENST00000398599.8,ENST00000405816.5,ENST00000435837.2,ENST00000460121.1,ENST00000595113.1,ENST00000595403.1,ENST00000596606.1,ENST00000615021.4,ENST00000617332.4"
3222,chr19,43222500,43227500,chr19,43652500,43657500,shared,0.0086097018011449,0.0038889914759267,-1.1465671978283078,-1.1465671978283078,shared,430000,3222,stable,stable,inter-TAD,ctrl,0.7831019,0.5532541,0.188543,0.026309263,0.4688,0.0807999999999999,0.2120060163829379,0.1523313017136984,0.4052461866212792,0.3704130257688046,-0.0596747146692395,-0.0348331608524745,chr19,43222500,43657500,"ENST00000222374.3,ENST00000593506.1"
3225,chr19,43445000,43450000,chr19,43790000,43795000,shared,0.0084782069365427,0.0048259087431325,-0.8129585454356288,-0.8129585454356288,shared,345000,3225,stable,stable,intra-TAD,ctrl,0.26103398,1.5538204,0.20235348,0.026176352,0.4635,0.0237999999999999,-0.8414490363234143,-0.7747934335059997,-0.3468422142249821,-0.3489897675808689,0.0666556028174145,-0.0021475533558868,chr19,43445000,43795000,"ENST00000222374.3,ENST00000593506.1"
3236,chr19,46272500,46277500,chr19,47392500,47397500,shared,0.0174905408830859,0.0120768486522221,-0.5343308591642953,-0.5343308591642953,shared,1120000,3236,stable,stable,inter-TAD,ctrl,0.45680943,0.52971125,0.188543,0.026041053,0.481,0.0211999999999999,-0.2273935291176932,-0.22295932831684,-0.0159437723798141,0.0068026435528746,0.0044342008008531,0.0227464159326887,chr19,46272500,47397500,"ENST00000253048.10,ENST00000412532.6,ENST00000434726.6,ENST00000542575.6,ENST00000593713.1,ENST00000594019.5,ENST00000594991.5,ENST00000595341.1,ENST00000597069.1,ENST00000598022.1,ENST00000601973.1"
3237,chr19,46755000,46760000,chr19,46990000,46995000,shared,0.0237626174803469,0.0171043813859172,-0.4743278323478015,-0.4743278323478015,shared,235000,3237,stable,stable,uncategorized,ctrl,4.1765404,0.47085443,0.19964212,0.050360337,0.5622,0.0115999999999999,-0.0159437723798141,0.0068026435528746,0.0129768458033498,0.074289957268181,0.0227464159326887,0.0613131114648311,chr19,46755000,46995000,"ENST00000412532.6,ENST00000434726.6,ENST00000542575.6,ENST00000593713.1,ENST00000594991.5,ENST00000598022.1"
3239,chr19,47052500,47057500,chr19,47392500,47397500,shared,0.0305682897328777,0.0233443043353236,-0.3889652404131642,-0.3889652404131642,shared,340000,3239,stable,stable,intra-TAD,ctrl,16.445133,1.0947373,0.24919413,0.04530747,0.4976,0.012,0.3008580149745337,0.2954447548134818,0.2568270268361415,0.2703247180088927,-0.0054132601610518,0.0134976911727512,chr19,47052500,47397500,"ENST00000253048.10,ENST00000594019.5,ENST00000595341.1,ENST00000597069.1,ENST00000601973.1"
3240,chr19,47075000,47080000,chr19,47125000,47130000,shared,0.0534430897270293,0.0434139307794009,-0.2998453644946221,-0.2998453644946221,shared,50000,3240,stable,stable,intra-TAD,ctrl,1.3704282,9.228754,0.188543,0.03611082,0.4891,0.0461999999999999,0.3008580149745337,0.2954447548134818,-0.0461563566517436,0.0603616759877483,-0.0054132601610518,0.106518032639492,chr19,47075000,47130000,"ENST00000253048.10,ENST00000594019.5,ENST00000595341.1,ENST00000597069.1,ENST00000601973.1"
3248,chr19,48785000,48790000,chr19,48970000,48975000,shared,0.0230189686409683,0.0137456796395823,-0.7438449542951362,-0.7438449542951362,shared,185000,3248,stable,stable,intra-TAD,ctrl,6.1342936,0.22365595,0.21357554,0.03893482,0.4851,0.0214,-0.8372257490595563,-0.760905926953358,-0.6306290160648362,-0.6397775075280919,0.0763198221061982,-0.0091484914632556,chr19,48785000,48975000,"ENST00000405315.9,ENST00000407032.5,ENST00000411700.6,ENST00000424608.2,ENST00000443560.1,ENST00000451312.6,ENST00000452087.6,ENST00000460125.1,ENST00000465524.6,ENST00000469291.1,ENST00000485798.5,ENST00000492367.1,ENST00000706745.1,ENST00000706746.1,ENST00000706748.1,ENST00000706749.1,ENST00000706750.1,ENST00000706751.1,ENST00000706752.1,ENST00000706753.1,ENST00000706754.1,ENST00000706755.1,ENST00000706756.1,ENST00000706757.1,ENST00000706758.1,ENST00000706759.1,ENST00000706760.1,ENST00000706761.1,ENST00000706762.1"
3260,chr19,53800000,53805000,chr19,54025000,54030000,shared,0.0211833689623348,0.0227319384232793,0.1017886614794269,0.1017886614794269,shared,225000,3260,stable,stable,intra-TAD,ctrl,15.43363,0.8004527,0.54734004,0.033053786,0.4867,0.0433999999999999,0.6820981201257128,0.7302421471004155,0.7037307577099453,0.7791620434043877,0.0481440269747026,0.0754312856944423,chr19,53800000,54030000,"ENST00000336967.8,ENST00000391768.2,ENST00000391769.2,ENST00000391770.9,ENST00000391771.1,ENST00000414489.1,ENST00000421337.6,ENST00000422045.1,ENST00000439000.5,ENST00000448420.5,ENST00000651087.1"
3261,chr19,53840000,53845000,chr19,54025000,54030000,shared,0.0338819302122608,0.0387065653460219,0.19206222917356,0.19206222917356,shared,185000,3261,stable,stable,intra-TAD,ctrl,2.0556424,11.088629,0.21547773,0.03229789,0.457,0.016,0.5933994636825788,0.5048065933114292,0.8015970662423618,0.7363850763836147,-0.0885928703711496,-0.0652119898587471,chr19,53840000,54030000,"ENST00000336967.8,ENST00000391768.2,ENST00000391769.2,ENST00000391770.9,ENST00000391771.1,ENST00000414489.1,ENST00000421337.6,ENST00000422045.1,ENST00000439000.5,ENST00000448420.5,ENST00000651087.1"
3267,chr19,55140000,55145000,chr19,55500000,55505000,shared,0.041964330980915,0.0284183294237015,-0.5623418327317216,-0.5623418327317216,shared,360000,3267,stable,stable,intra-TAD,ctrl,24.896101,0.09417081,0.44927248,0.042358555,0.5427,0.0326,0.2206765225191822,0.1418973595787546,-0.062636504707878,0.0019276149173585,-0.0787791629404276,0.0645641196252366,chr19,55140000,55505000,"ENST00000255613.8,ENST00000402499.6,ENST00000445196.5,ENST00000460956.5,ENST00000464185.1,ENST00000468951.5,ENST00000474492.1,ENST00000498738.1,ENST00000587442.1,ENST00000589338.5,ENST00000592631.5,ENST00000630497.1"
3268,chr19,55142500,55147500,chr19,55622500,55627500,shared,0.0159398165111028,0.0103107232730667,-0.628489484117424,-0.628489484117424,shared,480000,3268,stable,stable,intra-TAD,ctrl,3.8176205,0.63565326,0.188543,0.04790421,0.5347999999999999,0.0819999999999999,0.4462188872741876,0.4221591197907111,0.0716551283111199,0.1934290286185393,-0.0240597674834764,0.1217739003074193,chr19,55142500,55627500,"ENST00000255613.8,ENST00000402499.6,ENST00000445196.5,ENST00000460956.5,ENST00000464185.1,ENST00000468951.5,ENST00000474492.1,ENST00000498738.1,ENST00000587442.1,ENST00000589338.5,ENST00000592631.5,ENST00000630497.1"
3269,chr19,55142500,55147500,chr19,55422500,55427500,shared,0.0162348891360679,0.0256686254777859,0.6609085106391952,0.6609085106391952,shared,280000,3269,stable,stable,intra-TAD,ctrl,26.560198,0.37668335,0.44417366,0.044479698,0.5225,0.1065999999999999,0.4462188872741876,0.4221591197907111,0.0716551283111199,0.1934290286185393,-0.0240597674834764,0.1217739003074193,chr19,55142500,55427500,"ENST00000255613.8,ENST00000402499.6,ENST00000445196.5,ENST00000460956.5,ENST00000464185.1,ENST00000468951.5,ENST00000474492.1,ENST00000498738.1,ENST00000587442.1,ENST00000589338.5,ENST00000592631.5,ENST00000630497.1"
3270,chr19,55200000,55205000,chr19,55415000,55420000,shared,0.0270487039209773,0.031842279899595,0.2353841693763387,0.2353841693763387,shared,215000,3270,stable,stable,intra-TAD,ctrl,0.391551,0.89462364,0.19203454,0.025615528,0.5126,0.0164,-0.7053958396412994,-0.666887463255049,-0.6183844330524063,-0.5586148269660193,0.0385083763862503,0.059769606086387,chr19,55200000,55420000,"ENST00000255613.8,ENST00000402499.6,ENST00000445196.5,ENST00000460956.5,ENST00000464185.1,ENST00000468951.5,ENST00000474492.1,ENST00000498738.1,ENST00000587442.1,ENST00000589338.5,ENST00000592631.5,ENST00000630497.1"
3287,chr2,10070000,10075000,chr2,10660000,10665000,shared,0.0075734023660668,0.0118844260813211,0.6500587502525498,0.6500587502525498,shared,590000,3287,stable,stable,uncategorized,ctrl,1.0441359,0.0706281,0.18854299,0.038786948,0.4767,0.1046,0.7102307322905984,0.6980566521087056,0.8867176765005002,0.8324007135779797,-0.0121740801818928,-0.0543169629225204,chr2,10070000,10665000,ENST00000383906.1
3289,chr2,10122500,10127500,chr2,10662500,10667500,shared,0.0139131525990315,0.012494924322163,-0.1551071955359489,-0.1551071955359489,shared,540000,3289,stable,stable,uncategorized,ctrl,3.6544733,3.2959833,0.23369993,0.04878235,0.4383,0.0902,0.7870252694386872,0.8904770142389187,0.7827650155004332,0.769671381261156,0.1034517448002314,-0.0130936342392772,chr2,10122500,10667500,ENST00000383906.1
3346,chr2,32550000,32555000,chr2,33375000,33380000,shared,0.0041983579592484,0.0083380538328256,0.9898855080777892,0.9898855080777892,shared,825000,3346,stable,stable,uncategorized,ctrl,3.3281813,0.0,0.2067698,0.042062055,0.3692,0.0828,-0.2458470387557251,-0.2643885271929482,-0.2972685561607238,-0.2844947243760706,-0.0185414884372231,0.0127738317846531,chr2,32550000,33380000,"ENST00000402934.5,ENST00000404525.5,ENST00000404816.7,ENST00000407925.5,ENST00000413303.5,ENST00000415140.6,ENST00000418533.6,ENST00000422669.1,ENST00000432635.1,ENST00000468091.2,ENST00000489740.1,ENST00000498013.1"
3348,chr2,32772500,32777500,chr2,33372500,33377500,shared,0.0185697240813928,0.017248230446732,-0.1065040205149829,-0.1065040205149829,shared,600000,3348,stable,stable,inter-TAD,ctrl,0.52206796,1.0358799,0.18854302,0.026176106,0.397,0.0024,-0.2721144022457009,-0.2468361831919822,-0.2972685561607238,-0.2844947243760706,0.0252782190537187,0.0127738317846531,chr2,32772500,33377500,"ENST00000402934.5,ENST00000404525.5,ENST00000404816.7,ENST00000407925.5,ENST00000413303.5,ENST00000415140.6,ENST00000418533.6,ENST00000422669.1,ENST00000432635.1,ENST00000468091.2,ENST00000489740.1,ENST00000498013.1"
3382,chr2,42825000,42830000,chr2,43540000,43545000,shared,0.0087011680070382,0.0108524281130352,0.3187368859509568,0.3187368859509568,shared,715000,3382,stable,stable,intra-TAD,ctrl,0.7831017,4.2494645,0.18942404,0.024313658,0.4199,0.1038,-0.2525002727391517,-0.1151784683048858,-0.532840715649875,-0.4252590155027421,0.1373218044342658,0.1075817001471329,chr2,42825000,43545000,ENST00000282388.4
