Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,gene_id
7856,chr1,162052500,162057500,chr1,162202500,162207500,lost,0.0114639481902881,0.0102468527168299,-0.1619231353829497,-0.1619231353829497,Control loop,150000,7856,stable,stable,inter-TAD,ctrl,5.449082,0.1883418,0.188543,0.036065865,0.4348999999999999,0.0297999999999999,-0.7406682253172467,-0.6194083387275521,-0.7762597570564279,-0.7135127354785673,0.1212598865896946,0.0627470215778606,100616386
7857,chr1,162052500,162057500,chr1,162392500,162397500,lost,0.0227370892668689,0.0226482080968418,-0.0056506663877045,-0.0056506663877045,Control loop,340000,7857,stable,stable,inter-TAD,ctrl,24.406664,0.553254,0.28056762,0.029242497,0.3979,0.1038,-0.1842376879717162,-0.2277168485339847,0.5900587410691828,0.4987698469523651,-0.0434791605622685,-0.0912888941168176,100616386
7858,chr1,162062500,162067500,chr1,162182500,162187500,lost,0.0150410884448099,0.0116171267334872,-0.3726556802992885,-0.3726556802992885,Control loop,120000,7858,stable,stable,intra-TAD,ctrl,6.6237335,0.0,0.556414,0.034649126,0.4032,0.0143999999999999,0.6223184944368159,0.5665000687751378,0.553913078910925,0.5597659257787674,-0.055818425661678,0.0058528468678423,100616386
7859,chr1,162062500,162067500,chr1,162222500,162227500,lost,0.0181667674321232,0.0170140318976098,-0.0945766674216864,-0.0945766674216864,Control loop,160000,7859,stable,stable,intra-TAD,ctrl,17.130339,0.45908296,0.24903646,0.04000491,0.3994999999999999,0.0217999999999999,0.6801644024387542,0.6497062735189872,0.6809857792425673,0.6468100287881406,-0.0304581289197669,-0.0341757504544266,100616386
7860,chr1,162270000,162275000,chr1,162795000,162800000,lost,0.0035650385991433,0.0016867789051127,-1.079646812530925,-1.079646812530925,Control loop,525000,7860,stable,stable,uncategorized,ctrl,66.49838,0.6356532,0.3310464,0.049738236,0.4073,0.0622,1.069629929197212,0.914306424095727,0.924094886571542,0.8691478585046544,-0.1553235051014849,-0.0549470280668875,"4921,6675"
7863,chr1,162350000,162355000,chr1,162800000,162805000,lost,0.0091331075749625,0.0031290320273484,-1.545389400849996,-1.545389400849996,Control loop,450000,7863,stable,stable,uncategorized,ctrl,2.0882711,1.55382,0.188543,0.0261718,0.4284,0.0699999999999999,1.0063142808162282,0.89724974781259,0.5703782902827145,0.5196426376075657,-0.1090645330036381,-0.0507356526751487,"4921,6675"
7864,chr1,162612500,162617500,chr1,162792500,162797500,lost,0.0132591602642226,0.0129268017588346,-0.0366240291022083,-0.0366240291022083,Control loop,180000,7864,stable,stable,inter-TAD,ctrl,1.1746521,5.8974576,0.188543,0.025371954,0.3882,0.0091999999999999,0.3251327421575428,0.4096829001163962,0.3458525033381308,0.327130525692609,0.0845501579588533,-0.0187219776455218,4921
7865,chr1,162872500,162877500,chr1,163172500,163177500,lost,0.0246121399494258,0.0240798662627469,-0.031542721589279,-0.031542721589279,Control loop,300000,7865,stable,stable,inter-TAD,ctrl,4.0786524,4.190609,0.18953533,0.025674015,0.386,0.0151999999999999,0.2089320344671013,0.174403681268725,0.3458525033381308,0.327130525692609,-0.0345283531983762,-0.0187219776455218,"101928404,5999,8490"
7866,chr1,164160000,164165000,chr1,164790000,164795000,lost,0.0051051827917209,0.0072579158031456,0.5075927027439953,0.5075927027439953,Control loop,630000,7866,stable,stable,intra-TAD,ctrl,8.353083,0.18834175,0.19588786,0.031295367,0.3979,0.1033999999999999,0.2089320344671013,0.174403681268725,0.2528419395822749,0.2097831771315297,-0.0345283531983762,-0.0430587624507451,5087
7867,chr1,164375000,164380000,chr1,164850000,164855000,lost,0.0041959658457051,0.0016271127521224,-1.366688707504256,-1.366688707504256,Control loop,475000,7867,stable,stable,intra-TAD,ctrl,23.558302,2.8133574,0.18854302,0.050275452,0.3706,0.0588,0.2089320344671013,0.174403681268725,0.2528419395822749,0.2097831771315297,-0.0345283531983762,-0.0430587624507451,5087
7868,chr1,164442500,164447500,chr1,164792500,164797500,lost,0.0079734195471986,0.0045683479640986,-0.8035260403884141,-0.8035260403884141,Control loop,350000,7868,stable,stable,inter-TAD,ctrl,0.52206796,0.0,0.37350613,0.02792186,0.4014999999999999,0.069,0.2930176939010313,0.3820023858933496,0.3458525033381308,0.327130525692609,0.0889846919923183,-0.0187219776455218,5087
7869,chr1,164522500,164527500,chr1,164772500,164777500,lost,0.0071556306497281,0.0047568121708011,-0.5890838624588963,-0.5890838624588963,Control loop,250000,7869,stable,stable,intra-TAD,ctrl,9.8214,0.47085452,0.22314899,0.04238057,0.4345,0.0317999999999999,0.9797789928066508,0.8334096466012939,1.093539648298389,1.1156879209305146,-0.1463693462053568,0.0221482726321256,5087
7870,chr1,164622500,164627500,chr1,164772500,164777500,lost,0.0111821654562558,0.0045435556632675,-1.2993059384050007,-1.2993059384050007,Control loop,150000,7870,stable,stable,intra-TAD,ctrl,5.8732595,0.0,0.21583211,0.038520906,0.4286999999999999,0.0434,0.5829116075439263,0.4428807567254837,0.4275016229751563,0.5453019619190076,-0.1400308508184425,0.1178003389438512,5087
7871,chr1,165142500,165147500,chr1,165362500,165367500,lost,0.0089927757268051,0.0110648242186072,0.2991421374248564,0.2991421374248564,Control loop,220000,7871,stable,stable,inter-TAD,ctrl,4.6986094,0.58856833,0.4987384,0.04127287,0.4285,0.0197999999999999,0.5829116075439263,0.4428807567254837,0.3160600349381313,0.4142194420418718,-0.1400308508184425,0.0981594071037405,4009
7872,chr1,165252500,165257500,chr1,165362500,165367500,lost,0.0246931046161102,0.0266538513871733,0.1102357772421051,0.1102357772421051,Control loop,110000,7872,stable,stable,inter-TAD,ctrl,4.046024,1.9187335,0.1945801,0.05273966,0.4431,0.0093999999999999,0.6992087693294897,0.6088154640694409,0.3160600349381313,0.4142194420418718,-0.0903933052600488,0.0981594071037405,4009
7873,chr1,165255000,165260000,chr1,165590000,165595000,lost,0.0093516310893816,0.0041470897724108,-1.1731187406787251,-1.1731187406787251,Control loop,335000,7873,stable,stable,uncategorized,ctrl,1.7619781,0.565025,0.20324591,0.034066807,0.4283,0.0342,0.5484845012934718,0.4841006087350283,0.3160600349381313,0.4142194420418718,-0.0643838925584434,0.0981594071037405,"400794,4009,6258"
7874,chr1,165395000,165400000,chr1,165925000,165930000,lost,0.0060790234756307,0.0023676957420019,-1.3603558890909226,-1.3603558890909226,Control loop,530000,7874,stable,stable,intra-TAD,ctrl,0.7831012,0.18834187,0.25982144,0.026702244,0.4585,0.0353999999999999,0.9471331532902636,0.8522884821478838,0.7341800805218026,0.6174939199784317,-0.0948446711423797,-0.1166861605433708,"400794,6258,7371"
7875,chr1,165402500,165407500,chr1,165592500,165597500,lost,0.040941002199607,0.0474545954067869,0.2130013829783381,0.2130013829783381,Control loop,190000,7875,stable,stable,inter-TAD,ctrl,0.8483594,0.22365585,0.18854299,0.034453668,0.417,0.0468,0.7158000875755685,0.5409248527710053,0.8141394444205167,0.6372255244691029,-0.1748752348045631,-0.1769139199514138,"400794,6258"
7877,chr1,165722500,165727500,chr1,165912500,165917500,lost,0.0171141901816882,0.0214254788530156,0.3241344207437656,0.3241344207437656,Control loop,190000,7877,stable,stable,intra-TAD,ctrl,3.2955523,0.1883416,0.19995996,0.024283364,0.4098,0.0884,0.9235010747449014,0.8745544378760749,0.9413475239697052,0.9125616626893888,-0.0489466368688265,-0.0287858612803164,7371
7878,chr1,165765000,165770000,chr1,165900000,165905000,lost,0.0131353574939403,0.0096798094982381,-0.4404049054295129,-0.4404049054295129,Control loop,135000,7878,stable,stable,intra-TAD,ctrl,0.5220679,0.0588568,0.24313948,0.024767485,0.4544,0.0339999999999999,0.8119895563286159,0.7545664518052388,0.8138134789087919,0.7195503177804103,-0.057423104523377,-0.0942631611283815,7371
7880,chr1,166892500,166897500,chr1,167232500,167237500,lost,0.0053078151366208,0.0024385229862918,-1.1221105529015405,-1.1221105529015405,Control loop,340000,7880,stable,stable,intra-TAD,ctrl,1.1746529,0.6356537,0.188543,0.024257284,0.4054,0.014,0.8062663420677137,0.8334488983805896,,,0.0271825563128758,,"101928484,10223"
7881,chr1,166912500,166917500,chr1,167442500,167447500,lost,0.0105547080857644,0.0063482479383346,-0.7334562977066234,-0.7334562977066234,Control loop,530000,7881,stable,stable,intra-TAD,ctrl,0.52206796,0.4473117,0.24084646,0.034885794,0.4547,0.0781999999999999,,,0.7562733716889204,0.5963263634982992,,-0.1599470081906212,"101928484,10223,919"
7882,chr1,167072500,167077500,chr1,167212500,167217500,lost,0.0170024513049302,0.0189460494513579,0.1561542952752507,0.1561542952752507,Control loop,140000,7882,stable,stable,inter-TAD,ctrl,4.959643,0.09417081,0.20704615,0.04272607,0.4283,0.067,,,,0.7229142136201714,,,"101928484,10223"
7883,chr1,167160000,167165000,chr1,167215000,167220000,lost,0.0329912242550366,0.0239798257806265,-0.4602611379000663,-0.4602611379000663,Control loop,55000,7883,stable,stable,intra-TAD,ctrl,7.3742065,0.20011309,0.188543,0.043518208,0.4128,0.0492,,,,,,,"101928484,10223"
7884,chr1,167262500,167267500,chr1,167432500,167437500,lost,0.0111360384160487,0.0078346275193459,-0.5072995015978458,-0.5072995015978458,Control loop,170000,7884,stable,stable,inter-TAD,ctrl,13.247468,0.20011324,0.188543,0.060722545,0.4461,0.1274,,,,,,,919
7886,chr1,167722500,167727500,chr1,167922500,167927500,lost,0.0096837211921228,0.0087582879723129,-0.1449126563756014,-0.1449126563756014,Control loop,200000,7886,stable,stable,intra-TAD,ctrl,6.003784,0.09417081,0.23567876,0.03427104,0.383,0.0567999999999999,,,,,,,"55811,9019"
7887,chr1,167722500,167727500,chr1,167802500,167807500,lost,0.0171840703918942,0.0191633268922703,0.1572762368944933,0.1572762368944933,Control loop,80000,7887,stable,stable,intra-TAD,ctrl,5.9711485,0.0941708,0.21215557,0.03685965,0.4448,0.0668,1.079871213417411,1.0695969778925298,0.9453555395287798,0.9672771916046904,-0.0102742355248814,0.0219216520759106,9019
7888,chr1,168452500,168457500,chr1,168572500,168577500,lost,0.0163953632193198,0.010086847430184,-0.7008125220462442,-0.7008125220462442,Control loop,120000,7888,stable,stable,inter-TAD,ctrl,0.26103398,1.3537074,0.20176661,0.025873326,0.396,0.0484,,,0.8172088400721862,0.7766642941094125,,-0.0405445459627736,6375
7892,chr1,169595000,169600000,chr1,169810000,169815000,lost,0.0152030333363297,0.0133758503777683,-0.1847285868384633,-0.1847285868384633,Control loop,215000,7892,stable,stable,intra-TAD,ctrl,1.8272364,5.33243,0.30595386,0.045547754,0.3742999999999999,0.0042,,,,,,,"6401,6403,92342"
7893,chr1,169722500,169727500,chr1,169792500,169797500,lost,0.0153040275922455,0.0128970319034878,-0.2468722949264601,-0.2468722949264601,Control loop,70000,7893,stable,stable,intra-TAD,ctrl,1.5988315,0.47085464,0.19123647,0.036734395,0.3948,0.0356,,,,,,,"6401,92342"
7896,chr1,171802500,171807500,chr1,172432500,172437500,lost,0.0054543959767157,0.0057863961782722,0.0852456634942501,0.0852456634942501,Control loop,630000,7896,stable,stable,intra-TAD,ctrl,3.132407,0.0,0.188543,0.029084735,0.4074,0.0432,0.6657238036914317,0.5536803448370751,0.3491331078366723,0.3927599680792116,-0.1120434588543566,0.0436268602425393,"100628315,100874284,26052"
7897,chr1,172002500,172007500,chr1,172402500,172407500,lost,0.0189388813466903,0.0166490215687845,-0.185913723031566,-0.185913723031566,Control loop,400000,7897,stable,stable,intra-TAD,ctrl,0.26103398,0.2236557,0.23151326,0.027753662,0.3567,0.0174,0.3491331078366723,0.3927599680792116,-0.0907148150902208,-0.0722964870978828,0.0436268602425393,0.0184183279923379,"100628315,26052"
7898,chr1,172005000,172010000,chr1,172720000,172725000,lost,0.0063431041908765,0.0024439423443089,-1.3759787893001016,-1.3759787893001016,Control loop,715000,7898,stable,stable,intra-TAD,ctrl,1.4683157,4.802719,0.188543,0.030249907,0.3593,0.0817999999999999,-0.1079442975865164,0.0641538946639563,-0.0907148150902208,-0.0722964870978828,0.1720981922504726,0.0184183279923379,"100628315,26052,356,5279"
7899,chr1,172082500,172087500,chr1,172402500,172407500,lost,0.0196229596952996,0.0213528399314485,0.121885304263482,0.121885304263482,Control loop,320000,7899,stable,stable,intra-TAD,ctrl,1.3051691,1.5420492,0.18854302,0.02512759,0.3539,0.0118,-0.0683400661533292,-0.1166601958694345,-0.283315833014472,-0.192256422115865,-0.0483201297161052,0.091059410898607,"100628315,26052"
7900,chr1,172432500,172437500,chr1,172722500,172727500,lost,0.0204078126905229,0.0225492543605154,0.1439581658678417,0.1439581658678417,Control loop,290000,7900,stable,stable,inter-TAD,ctrl,0.783102,0.28251255,0.2225585,0.027044028,0.395,0.0184,-0.0683400661533292,-0.1166601958694345,-0.1168493842885258,-0.0650233954244948,-0.0483201297161052,0.0518259888640309,"356,5279"
7901,chr1,172442500,172447500,chr1,172542500,172547500,lost,0.0163658479120034,0.0155209075603219,-0.0764754308382338,-0.0764754308382338,Control loop,100000,7901,stable,stable,inter-TAD,ctrl,4.1439114,0.0706281,0.45111284,0.031571157,0.4165,0.0489999999999999,-0.0683400661533292,-0.1166601958694345,-0.033417658151781,-0.0281451235575375,-0.0483201297161052,0.0052725345942435,5279
7903,chr1,172745000,172750000,chr1,173690000,173695000,lost,0.0037453934673535,0.0045684803301101,0.2865970565962485,0.2865970565962485,Control loop,945000,7903,stable,stable,uncategorized,ctrl,4.6333504,0.28251243,0.23604096,0.028015822,0.4407999999999999,0.0164,0.8234417435822686,0.9201151420830528,0.6194602551947452,0.6378025043326621,0.096673398500784,0.0183422491379168,"284525,339416,7292"
7904,chr1,172822500,172827500,chr1,173192500,173197500,lost,0.0235501438342446,0.0170237110091079,-0.4681903059556998,-0.4681903059556998,Control loop,370000,7904,stable,stable,inter-TAD,ctrl,0.2936632,0.094170846,0.26484123,0.025633372,0.3903999999999999,0.0136,0.8947914129955601,0.8109716773571891,0.6194602551947452,0.6378025043326621,-0.0838197356383709,0.0183422491379168,7292
7905,chr1,173422500,173427500,chr1,173692500,173697500,lost,0.0092351497912981,0.0066579094455404,-0.4720661130028812,-0.4720661130028812,Control loop,270000,7905,stable,stable,intra-TAD,ctrl,3.2955523,0.8122239,0.5021587,0.027082663,0.4143,0.031,0.6194602551947452,0.6378025043326621,0.731109611560864,0.7233630818059695,0.0183422491379168,-0.0077465297548944,"284525,339416,7292"
7906,chr1,173422500,173427500,chr1,173832500,173837500,lost,0.012414182787449,0.0139810716681874,0.1714856559432067,0.1714856559432067,Control loop,410000,7906,stable,stable,intra-TAD,ctrl,21.633183,8.769669,0.21446024,0.0390761,0.417,0.0256,0.2862410012620027,0.3652651499920571,0.1995645498555468,0.0932150642351239,0.0790241487300544,-0.1063494856204228,"27252,284525,339416,7292"
7907,chr1,173420000,173425000,chr1,174070000,174075000,lost,0.0052560875339871,0.0079047792468246,0.5887358713999148,0.5887358713999148,Control loop,650000,7907,stable,stable,intra-TAD,ctrl,44.310486,0.37668353,0.2590352,0.042071186,0.4047,0.003,-0.5973222365652512,-0.5877781757250667,-0.7477123589385118,-0.8171521351480191,0.0095440608401844,-0.0694397762095072,"105371620,27252,284525,339416,462,60674,7292,84614"
7908,chr1,173432500,173437500,chr1,174222500,174227500,lost,0.0050990297847295,0.0059701416044803,0.2275423857237502,0.2275423857237502,Control loop,790000,7908,stable,stable,intra-TAD,ctrl,7.3089495,0.1883418,0.20273441,0.05702805,0.3901,0.0373999999999999,-0.6981994615707912,-0.7620260189385355,-0.7477123589385118,-0.8171521351480191,-0.0638265573677443,-0.0694397762095072,"105371620,27252,284525,339416,462,60674,7292,84614"
7909,chr1,174242500,174247500,chr1,174972500,174977500,lost,0.0051058400427139,0.0012161694880718,-2.069804041303684,-2.069804041303684,Control loop,730000,7909,stable,stable,intra-TAD,ctrl,2.7408564,0.5179397,0.2112982,0.031739205,0.3968,0.0595999999999999,-0.5979670440775324,-0.6455712382085927,-0.6689501339798675,-0.6359895419120012,-0.0476041941310603,0.0329605920678662,101928696
7911,chr1,174772500,174777500,chr1,175122500,175127500,lost,0.0062717314919748,0.0049729685727883,-0.3347564816016049,-0.3347564816016049,Control loop,350000,7911,stable,stable,intra-TAD,ctrl,4.568093,0.57679653,0.1896788,0.028629519,0.4216999999999999,0.0578,-0.1415506836273058,0.0130376862958163,0.1535410534028851,0.1464752939982035,0.1545883699231221,-0.0070657594046815,"101928696,63923"
7912,chr1,175232500,175237500,chr1,175312500,175317500,lost,0.017763543646767,0.008991584885711,-0.9822720760842102,-0.9822720760842102,Control loop,80000,7912,stable,stable,inter-TAD,ctrl,1.3051699,0.2825127,0.21768147,0.024986653,0.4261,0.0254,0.0482827022666643,0.0866101071450412,0.1535410534028851,0.1464752939982035,0.0383274048783769,-0.0070657594046815,7143
7913,chr1,175372500,175377500,chr1,175882500,175887500,lost,0.0058017959687695,0.010397098462923,0.8416095026047401,0.8416095026047401,Control loop,510000,7913,stable,stable,inter-TAD,ctrl,1.5662034,0.37668344,0.188543,0.024798572,0.4653,0.0021999999999999,0.5595931634278251,0.5005707225566715,0.2635680127085106,0.2747080273091777,-0.0590224408711536,0.011140014600667,7143
7914,chr1,175372500,175377500,chr1,176062500,176067500,lost,0.0060601431180768,0.0075909153594211,0.3249220000021419,0.3249220000021419,Control loop,690000,7914,stable,stable,inter-TAD,ctrl,0.26103398,0.09417095,0.188543,0.023738867,0.425,0.0784,0.5595931634278251,0.5005707225566715,0.3857315716330165,0.4227153855824967,-0.0590224408711536,0.0369838139494801,"64326,7143"
7915,chr1,175372500,175377500,chr1,176852500,176857500,lost,0.0025400992769558,0.0008186338152403,-1.6335947178197916,-1.6335947178197916,Control loop,1480000,7915,stable,stable,inter-TAD,ctrl,11.159197,6.4624815,0.188543,0.030077172,0.4438999999999999,0.0406,0.0940906016457699,0.1221307254915033,0.27310213922177,0.3271581707542101,0.0280401238457334,0.05405603153244,"60676,64326,7143"
7916,chr1,175382500,175387500,chr1,175742500,175747500,lost,0.0097512472431988,0.0065804498122914,-0.5674005560531534,-0.5674005560531534,Control loop,360000,7916,stable,stable,intra-TAD,ctrl,15.662016,4.3200917,0.188543,0.038006697,0.4578,0.0332,0.3109958912586928,0.2913215026664964,0.6991714567448571,0.7277712981595268,-0.0196743885921963,0.0285998414146696,7143
7917,chr1,175472500,175477500,chr1,175742500,175747500,lost,0.0076974726024905,0.008523014689609,0.1469789914539459,0.1469789914539459,Control loop,270000,7917,stable,stable,intra-TAD,ctrl,2.6429667,2.4484441,0.188543,0.027276894,0.4358999999999999,0.0105999999999999,0.8916425982454226,0.718728147025328,0.7548848555431367,0.757296599091281,-0.1729144512200946,0.0024117435481443,7143
