genebody_chr	genebody_start	genebody_end	gene_id_x	score	strand	anchor_chr	anchor_start	anchor_end	genebody_anchor	deg_class	Unnamed: 0	chr1	start1	end1	chr2	start2	end2	status	ctrl_signal	rbp1_signal	log2FC	log2FC_clipped	condition	distance	loop_id	comp_switch_A1	comp_switch_A2	loop_class	source	CTCF_signal	H3K27me3_signal	H3K4me3_signal	rad21_signal	GC_mean	GC_diff	E1_anchor1_ctrl	E1_anchor1_rbp1	E1_anchor2_ctrl	E1_anchor2_rbp1	delta_E1_anchor1	delta_E1_anchor2	anchor_side	distal_chr	distal_start	distal_end	gene_id_y	gene_symbol
chr4	112817604	113384224	ENST00000672246.1	0	+	chr4	113280000	113285000	1	upregulated_a1	12715	chr4	113280000	113285000	chr4	114380000	114385000	lost	0.0054181590857154	0.0051847093038955	-0.0635396516390557	-0.0635396516390557	Control loop	1100000	12715	stable	stable	uncategorized	ctrl	1.9251244	2.1777031	0.19123647	0.029274791	0.366	0.0075999999999999	0.2951475394590827	0.5237164571113555	0.6504653152644115	0.6156971914873659	0.2285689176522727	-0.0347681237770456	left	chr4	114380000	114385000	ENST00000672246	ANK2
chr4	112817604	113384224	ENST00000672246.1	0	+	chr4	113290000	113295000	1	upregulated_a1	25116	chr4	113290000	113295000	chr4	114385000	114390000	gained	0.0034118808915747	0.0067840629521363	0.9915822741356192	0.9915822741356192	Mutant loop	1095000	25116	stable	stable	uncategorized	rbp1	0.0	1.2242225	0.198375	0.024710827	0.3889	0.0082	0.720178563040734	0.7507466487756984	0.5200266782413163	0.4984327909034542	0.0305680857349643	-0.0215938873378621	left	chr4	114385000	114390000	ENST00000672246	ANK2
chr4	112817604	113384224	ENST00000672246.1	0	+	chr4	113382500	113387500	1	upregulated_a1	12716	chr4	113382500	113387500	chr4	114072500	114077500	lost	0.0074118029595293	0.0060328614047409	-0.2969820891233563	-0.2969820891233563	Control loop	690000	12716	stable	stable	inter-TAD	ctrl	1.7619785	1.6009061	0.20554277	0.02808792	0.3692	0.0424	1.013863063591799	0.9537506956076618	0.7111626256953242	0.8652514688199635	-0.0601123679841371	0.1540888431246393	left	chr4	114072500	114077500	ENST00000672246	ANK2
chr4	112817604	113384224	ENST00000672246.1	0	+	chr4	113382500	113387500	1	upregulated_a1	17160	chr4	113382500	113387500	chr4	114692500	114697500	lost	0.0036369569175242	0.0042224813439979	0.2153592127526305	0.2153592127526305	Control loop	1310000	17160	stable	stable	intra-TAD	ctrl	1.0767651	0.21188465	0.188543	0.03367421	0.3458	0.0892	0.5025931541878882	0.4725304110061484	0.307324662558147	0.2999051398681546	-0.0300627431817397	-0.0074195226899924	left	chr4	114692500	114697500	ENST00000672246	ANK2
chr4	112817604	113384224	ENST00000672246.1	0	+	chr4	113292500	113297500	1	upregulated_a1	30314	chr4	113292500	113297500	chr4	114372500	114377500	gained	0.0031992571113056	0.0037536294211136	0.2305492857748323	0.2305492857748323	Mutant loop	1080000	30314	stable	stable	uncategorized	rbp1	67.575134	0.47085458	0.19742572	0.035235256	0.3683	0.0201999999999999	0.5314455429800508	0.4577281061458745	0.5567769780796574	0.6162152528125474	-0.0737174368341762	0.0594382747328899	left	chr4	114372500	114377500	ENST00000672246	ANK2
chr4	112817604	113384224	ENST00000672246.1	0	+	chr4	113372500	113377500	1	upregulated_a1	25117	chr4	113372500	113377500	chr4	114372500	114377500	gained	0.0044610744187535	0.005485047163425	0.2981128106969786	0.2981128106969786	Mutant loop	1000000	25117	stable	stable	inter-TAD	rbp1	0.26103398	0.27074134	0.188543	0.024767896	0.3678	0.0191999999999999	0.6687490604111482	0.5886275943222684	0.7335803479853187	0.7171881760491696	-0.0801214660888798	-0.016392171936149	left	chr4	114372500	114377500	ENST00000672246	ANK2
chr4	112817604	113384224	ENST00000672930.1	0	+	chr4	113272500	113277500	1	upregulated_a1	12714	chr4	113272500	113277500	chr4	114682500	114687500	lost	0.0033733198430028	0.0021057203945048	-0.6798552320982834	-0.6798552320982834	Control loop	1410000	12714	stable	stable	uncategorized	ctrl	1.305169	0.5767964	0.19408838	0.029775409	0.3686	0.0015999999999999	0.7979216125555288	0.7126034357049781	0.5320056198506474	0.6269273750164982	-0.0853181768505507	0.0949217551658507	left	chr4	114682500	114687500	ENST00000672930	ANK2
chr4	112817604	113384224	ENST00000672930.1	0	+	chr4	113280000	113285000	1	upregulated_a1	12715	chr4	113280000	113285000	chr4	114380000	114385000	lost	0.0054181590857154	0.0051847093038955	-0.0635396516390557	-0.0635396516390557	Control loop	1100000	12715	stable	stable	uncategorized	ctrl	1.9251244	2.1777031	0.19123647	0.029274791	0.366	0.0075999999999999	0.2951475394590827	0.5237164571113555	0.6504653152644115	0.6156971914873659	0.2285689176522727	-0.0347681237770456	left	chr4	114380000	114385000	ENST00000672930	ANK2
chr4	112817604	113384224	ENST00000672930.1	0	+	chr4	113290000	113295000	1	upregulated_a1	25116	chr4	113290000	113295000	chr4	114385000	114390000	gained	0.0034118808915747	0.0067840629521363	0.9915822741356192	0.9915822741356192	Mutant loop	1095000	25116	stable	stable	uncategorized	rbp1	0.0	1.2242225	0.198375	0.024710827	0.3889	0.0082	0.720178563040734	0.7507466487756984	0.5200266782413163	0.4984327909034542	0.0305680857349643	-0.0215938873378621	left	chr4	114385000	114390000	ENST00000672930	ANK2
chr4	112817604	113384224	ENST00000672930.1	0	+	chr4	113382500	113387500	1	upregulated_a1	12716	chr4	113382500	113387500	chr4	114072500	114077500	lost	0.0074118029595293	0.0060328614047409	-0.2969820891233563	-0.2969820891233563	Control loop	690000	12716	stable	stable	inter-TAD	ctrl	1.7619785	1.6009061	0.20554277	0.02808792	0.3692	0.0424	1.013863063591799	0.9537506956076618	0.7111626256953242	0.8652514688199635	-0.0601123679841371	0.1540888431246393	left	chr4	114072500	114077500	ENST00000672930	ANK2
chr4	112817604	113384224	ENST00000672930.1	0	+	chr4	113382500	113387500	1	upregulated_a1	17160	chr4	113382500	113387500	chr4	114692500	114697500	lost	0.0036369569175242	0.0042224813439979	0.2153592127526305	0.2153592127526305	Control loop	1310000	17160	stable	stable	intra-TAD	ctrl	1.0767651	0.21188465	0.188543	0.03367421	0.3458	0.0892	0.5025931541878882	0.4725304110061484	0.307324662558147	0.2999051398681546	-0.0300627431817397	-0.0074195226899924	left	chr4	114692500	114697500	ENST00000672930	ANK2
chr4	112817604	113384224	ENST00000672930.1	0	+	chr4	113292500	113297500	1	upregulated_a1	30314	chr4	113292500	113297500	chr4	114372500	114377500	gained	0.0031992571113056	0.0037536294211136	0.2305492857748323	0.2305492857748323	Mutant loop	1080000	30314	stable	stable	uncategorized	rbp1	67.575134	0.47085458	0.19742572	0.035235256	0.3683	0.0201999999999999	0.5314455429800508	0.4577281061458745	0.5567769780796574	0.6162152528125474	-0.0737174368341762	0.0594382747328899	left	chr4	114372500	114377500	ENST00000672930	ANK2
chr4	112817604	113384224	ENST00000672930.1	0	+	chr4	113372500	113377500	1	upregulated_a1	25117	chr4	113372500	113377500	chr4	114372500	114377500	gained	0.0044610744187535	0.005485047163425	0.2981128106969786	0.2981128106969786	Mutant loop	1000000	25117	stable	stable	inter-TAD	rbp1	0.26103398	0.27074134	0.188543	0.024767896	0.3678	0.0191999999999999	0.6687490604111482	0.5886275943222684	0.7335803479853187	0.7171881760491696	-0.0801214660888798	-0.016392171936149	left	chr4	114372500	114377500	ENST00000672930	ANK2
chr4	112817604	113384224	ENST00000673334.1	0	+	chr4	113272500	113277500	1	upregulated_a1	12714	chr4	113272500	113277500	chr4	114682500	114687500	lost	0.0033733198430028	0.0021057203945048	-0.6798552320982834	-0.6798552320982834	Control loop	1410000	12714	stable	stable	uncategorized	ctrl	1.305169	0.5767964	0.19408838	0.029775409	0.3686	0.0015999999999999	0.7979216125555288	0.7126034357049781	0.5320056198506474	0.6269273750164982	-0.0853181768505507	0.0949217551658507	left	chr4	114682500	114687500	ENST00000673334	ANK2
chr4	112817604	113384224	ENST00000673334.1	0	+	chr4	113280000	113285000	1	upregulated_a1	12715	chr4	113280000	113285000	chr4	114380000	114385000	lost	0.0054181590857154	0.0051847093038955	-0.0635396516390557	-0.0635396516390557	Control loop	1100000	12715	stable	stable	uncategorized	ctrl	1.9251244	2.1777031	0.19123647	0.029274791	0.366	0.0075999999999999	0.2951475394590827	0.5237164571113555	0.6504653152644115	0.6156971914873659	0.2285689176522727	-0.0347681237770456	left	chr4	114380000	114385000	ENST00000673334	ANK2
chr4	112817604	113384224	ENST00000673334.1	0	+	chr4	113290000	113295000	1	upregulated_a1	25116	chr4	113290000	113295000	chr4	114385000	114390000	gained	0.0034118808915747	0.0067840629521363	0.9915822741356192	0.9915822741356192	Mutant loop	1095000	25116	stable	stable	uncategorized	rbp1	0.0	1.2242225	0.198375	0.024710827	0.3889	0.0082	0.720178563040734	0.7507466487756984	0.5200266782413163	0.4984327909034542	0.0305680857349643	-0.0215938873378621	left	chr4	114385000	114390000	ENST00000673334	ANK2
chr4	112817604	113384224	ENST00000673334.1	0	+	chr4	113382500	113387500	1	upregulated_a1	12716	chr4	113382500	113387500	chr4	114072500	114077500	lost	0.0074118029595293	0.0060328614047409	-0.2969820891233563	-0.2969820891233563	Control loop	690000	12716	stable	stable	inter-TAD	ctrl	1.7619785	1.6009061	0.20554277	0.02808792	0.3692	0.0424	1.013863063591799	0.9537506956076618	0.7111626256953242	0.8652514688199635	-0.0601123679841371	0.1540888431246393	left	chr4	114072500	114077500	ENST00000673334	ANK2
chr4	112817604	113384224	ENST00000673334.1	0	+	chr4	113382500	113387500	1	upregulated_a1	17160	chr4	113382500	113387500	chr4	114692500	114697500	lost	0.0036369569175242	0.0042224813439979	0.2153592127526305	0.2153592127526305	Control loop	1310000	17160	stable	stable	intra-TAD	ctrl	1.0767651	0.21188465	0.188543	0.03367421	0.3458	0.0892	0.5025931541878882	0.4725304110061484	0.307324662558147	0.2999051398681546	-0.0300627431817397	-0.0074195226899924	left	chr4	114692500	114697500	ENST00000673334	ANK2
chr4	112817604	113384224	ENST00000673334.1	0	+	chr4	113292500	113297500	1	upregulated_a1	30314	chr4	113292500	113297500	chr4	114372500	114377500	gained	0.0031992571113056	0.0037536294211136	0.2305492857748323	0.2305492857748323	Mutant loop	1080000	30314	stable	stable	uncategorized	rbp1	67.575134	0.47085458	0.19742572	0.035235256	0.3683	0.0201999999999999	0.5314455429800508	0.4577281061458745	0.5567769780796574	0.6162152528125474	-0.0737174368341762	0.0594382747328899	left	chr4	114372500	114377500	ENST00000673334	ANK2
chr4	112817604	113384224	ENST00000673334.1	0	+	chr4	113372500	113377500	1	upregulated_a1	25117	chr4	113372500	113377500	chr4	114372500	114377500	gained	0.0044610744187535	0.005485047163425	0.2981128106969786	0.2981128106969786	Mutant loop	1000000	25117	stable	stable	inter-TAD	rbp1	0.26103398	0.27074134	0.188543	0.024767896	0.3678	0.0191999999999999	0.6687490604111482	0.5886275943222684	0.7335803479853187	0.7171881760491696	-0.0801214660888798	-0.016392171936149	left	chr4	114372500	114377500	ENST00000673334	ANK2
chr4	112817604	113384224	ENST00000673453.1	0	+	chr4	113272500	113277500	1	upregulated_a1	12714	chr4	113272500	113277500	chr4	114682500	114687500	lost	0.0033733198430028	0.0021057203945048	-0.6798552320982834	-0.6798552320982834	Control loop	1410000	12714	stable	stable	uncategorized	ctrl	1.305169	0.5767964	0.19408838	0.029775409	0.3686	0.0015999999999999	0.7979216125555288	0.7126034357049781	0.5320056198506474	0.6269273750164982	-0.0853181768505507	0.0949217551658507	left	chr4	114682500	114687500	ENST00000673453	ANK2
chr4	112817604	113384224	ENST00000673453.1	0	+	chr4	113280000	113285000	1	upregulated_a1	12715	chr4	113280000	113285000	chr4	114380000	114385000	lost	0.0054181590857154	0.0051847093038955	-0.0635396516390557	-0.0635396516390557	Control loop	1100000	12715	stable	stable	uncategorized	ctrl	1.9251244	2.1777031	0.19123647	0.029274791	0.366	0.0075999999999999	0.2951475394590827	0.5237164571113555	0.6504653152644115	0.6156971914873659	0.2285689176522727	-0.0347681237770456	left	chr4	114380000	114385000	ENST00000673453	ANK2
chr4	112817604	113384224	ENST00000673453.1	0	+	chr4	113290000	113295000	1	upregulated_a1	25116	chr4	113290000	113295000	chr4	114385000	114390000	gained	0.0034118808915747	0.0067840629521363	0.9915822741356192	0.9915822741356192	Mutant loop	1095000	25116	stable	stable	uncategorized	rbp1	0.0	1.2242225	0.198375	0.024710827	0.3889	0.0082	0.720178563040734	0.7507466487756984	0.5200266782413163	0.4984327909034542	0.0305680857349643	-0.0215938873378621	left	chr4	114385000	114390000	ENST00000673453	ANK2
chr4	112817604	113384224	ENST00000673453.1	0	+	chr4	113382500	113387500	1	upregulated_a1	12716	chr4	113382500	113387500	chr4	114072500	114077500	lost	0.0074118029595293	0.0060328614047409	-0.2969820891233563	-0.2969820891233563	Control loop	690000	12716	stable	stable	inter-TAD	ctrl	1.7619785	1.6009061	0.20554277	0.02808792	0.3692	0.0424	1.013863063591799	0.9537506956076618	0.7111626256953242	0.8652514688199635	-0.0601123679841371	0.1540888431246393	left	chr4	114072500	114077500	ENST00000673453	ANK2
chr4	112817604	113384224	ENST00000673453.1	0	+	chr4	113382500	113387500	1	upregulated_a1	17160	chr4	113382500	113387500	chr4	114692500	114697500	lost	0.0036369569175242	0.0042224813439979	0.2153592127526305	0.2153592127526305	Control loop	1310000	17160	stable	stable	intra-TAD	ctrl	1.0767651	0.21188465	0.188543	0.03367421	0.3458	0.0892	0.5025931541878882	0.4725304110061484	0.307324662558147	0.2999051398681546	-0.0300627431817397	-0.0074195226899924	left	chr4	114692500	114697500	ENST00000673453	ANK2
chr4	112817604	113384224	ENST00000673453.1	0	+	chr4	113292500	113297500	1	upregulated_a1	30314	chr4	113292500	113297500	chr4	114372500	114377500	gained	0.0031992571113056	0.0037536294211136	0.2305492857748323	0.2305492857748323	Mutant loop	1080000	30314	stable	stable	uncategorized	rbp1	67.575134	0.47085458	0.19742572	0.035235256	0.3683	0.0201999999999999	0.5314455429800508	0.4577281061458745	0.5567769780796574	0.6162152528125474	-0.0737174368341762	0.0594382747328899	left	chr4	114372500	114377500	ENST00000673453	ANK2
chr4	112817604	113384224	ENST00000673453.1	0	+	chr4	113372500	113377500	1	upregulated_a1	25117	chr4	113372500	113377500	chr4	114372500	114377500	gained	0.0044610744187535	0.005485047163425	0.2981128106969786	0.2981128106969786	Mutant loop	1000000	25117	stable	stable	inter-TAD	rbp1	0.26103398	0.27074134	0.188543	0.024767896	0.3678	0.0191999999999999	0.6687490604111482	0.5886275943222684	0.7335803479853187	0.7171881760491696	-0.0801214660888798	-0.016392171936149	left	chr4	114372500	114377500	ENST00000673453	ANK2
chr4	112817604	113384224	ENST00000673555.1	0	+	chr4	113272500	113277500	1	upregulated_a1	12714	chr4	113272500	113277500	chr4	114682500	114687500	lost	0.0033733198430028	0.0021057203945048	-0.6798552320982834	-0.6798552320982834	Control loop	1410000	12714	stable	stable	uncategorized	ctrl	1.305169	0.5767964	0.19408838	0.029775409	0.3686	0.0015999999999999	0.7979216125555288	0.7126034357049781	0.5320056198506474	0.6269273750164982	-0.0853181768505507	0.0949217551658507	left	chr4	114682500	114687500	ENST00000673555	ANK2
chr4	112817604	113384224	ENST00000673555.1	0	+	chr4	113280000	113285000	1	upregulated_a1	12715	chr4	113280000	113285000	chr4	114380000	114385000	lost	0.0054181590857154	0.0051847093038955	-0.0635396516390557	-0.0635396516390557	Control loop	1100000	12715	stable	stable	uncategorized	ctrl	1.9251244	2.1777031	0.19123647	0.029274791	0.366	0.0075999999999999	0.2951475394590827	0.5237164571113555	0.6504653152644115	0.6156971914873659	0.2285689176522727	-0.0347681237770456	left	chr4	114380000	114385000	ENST00000673555	ANK2
chr4	112817604	113384224	ENST00000673555.1	0	+	chr4	113290000	113295000	1	upregulated_a1	25116	chr4	113290000	113295000	chr4	114385000	114390000	gained	0.0034118808915747	0.0067840629521363	0.9915822741356192	0.9915822741356192	Mutant loop	1095000	25116	stable	stable	uncategorized	rbp1	0.0	1.2242225	0.198375	0.024710827	0.3889	0.0082	0.720178563040734	0.7507466487756984	0.5200266782413163	0.4984327909034542	0.0305680857349643	-0.0215938873378621	left	chr4	114385000	114390000	ENST00000673555	ANK2
chr4	112817604	113384224	ENST00000673555.1	0	+	chr4	113382500	113387500	1	upregulated_a1	12716	chr4	113382500	113387500	chr4	114072500	114077500	lost	0.0074118029595293	0.0060328614047409	-0.2969820891233563	-0.2969820891233563	Control loop	690000	12716	stable	stable	inter-TAD	ctrl	1.7619785	1.6009061	0.20554277	0.02808792	0.3692	0.0424	1.013863063591799	0.9537506956076618	0.7111626256953242	0.8652514688199635	-0.0601123679841371	0.1540888431246393	left	chr4	114072500	114077500	ENST00000673555	ANK2
chr4	112817604	113384224	ENST00000673555.1	0	+	chr4	113382500	113387500	1	upregulated_a1	17160	chr4	113382500	113387500	chr4	114692500	114697500	lost	0.0036369569175242	0.0042224813439979	0.2153592127526305	0.2153592127526305	Control loop	1310000	17160	stable	stable	intra-TAD	ctrl	1.0767651	0.21188465	0.188543	0.03367421	0.3458	0.0892	0.5025931541878882	0.4725304110061484	0.307324662558147	0.2999051398681546	-0.0300627431817397	-0.0074195226899924	left	chr4	114692500	114697500	ENST00000673555	ANK2
chr4	112817604	113384224	ENST00000673555.1	0	+	chr4	113292500	113297500	1	upregulated_a1	30314	chr4	113292500	113297500	chr4	114372500	114377500	gained	0.0031992571113056	0.0037536294211136	0.2305492857748323	0.2305492857748323	Mutant loop	1080000	30314	stable	stable	uncategorized	rbp1	67.575134	0.47085458	0.19742572	0.035235256	0.3683	0.0201999999999999	0.5314455429800508	0.4577281061458745	0.5567769780796574	0.6162152528125474	-0.0737174368341762	0.0594382747328899	left	chr4	114372500	114377500	ENST00000673555	ANK2
chr4	112817604	113384224	ENST00000673555.1	0	+	chr4	113372500	113377500	1	upregulated_a1	25117	chr4	113372500	113377500	chr4	114372500	114377500	gained	0.0044610744187535	0.005485047163425	0.2981128106969786	0.2981128106969786	Mutant loop	1000000	25117	stable	stable	inter-TAD	rbp1	0.26103398	0.27074134	0.188543	0.024767896	0.3678	0.0191999999999999	0.6687490604111482	0.5886275943222684	0.7335803479853187	0.7171881760491696	-0.0801214660888798	-0.016392171936149	left	chr4	114372500	114377500	ENST00000673555	ANK2
chr4	112817604	113384225	ENST00000672880.1	0	+	chr4	113272500	113277500	1	upregulated_a1	12714	chr4	113272500	113277500	chr4	114682500	114687500	lost	0.0033733198430028	0.0021057203945048	-0.6798552320982834	-0.6798552320982834	Control loop	1410000	12714	stable	stable	uncategorized	ctrl	1.305169	0.5767964	0.19408838	0.029775409	0.3686	0.0015999999999999	0.7979216125555288	0.7126034357049781	0.5320056198506474	0.6269273750164982	-0.0853181768505507	0.0949217551658507	left	chr4	114682500	114687500	ENST00000672880	ANK2
chr4	112817604	113384225	ENST00000672880.1	0	+	chr4	113280000	113285000	1	upregulated_a1	12715	chr4	113280000	113285000	chr4	114380000	114385000	lost	0.0054181590857154	0.0051847093038955	-0.0635396516390557	-0.0635396516390557	Control loop	1100000	12715	stable	stable	uncategorized	ctrl	1.9251244	2.1777031	0.19123647	0.029274791	0.366	0.0075999999999999	0.2951475394590827	0.5237164571113555	0.6504653152644115	0.6156971914873659	0.2285689176522727	-0.0347681237770456	left	chr4	114380000	114385000	ENST00000672880	ANK2
