chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr8	27615000	27620000	chr8	27725000	27730000	0,0,0	6.302576	1.0	2.9822822	2.9333107	3.3817549	3.2826898	1.2334671	5.890077
chr8	100675000	100680000	chr8	100825000	100830000	0,0,0	8.032659	1.0	3.4258223	4.1110306	4.9665647	4.1818924	2.2105849	7.8361416
chr8	10930000	10935000	chr8	11275000	11280000	0,0,0	6.5044103	0.9988108	2.5621026	3.346399	4.705213	3.7606153	1.6687347	6.7351923
chr8	123480000	123485000	chr8	123760000	123765000	0,0,0	5.533244	0.9986493	2.63461	2.6438766	4.086735	4.2576923	1.2238951	6.607805
chr8	25165000	25170000	chr8	25475000	25480000	0,0,0	7.139294	0.99982274	2.8267708	4.882578	5.712198	4.2986073	1.7339054	8.638677
chr8	100560000	100565000	chr8	101300000	101305000	0,0,0	9.407992	1.0	3.3452728	4.0960393	5.2068453	3.564156	1.7870238	7.20508
chr8	140830000	140835000	chr8	141170000	141175000	0,0,0	9.917141	1.0	4.7047224	3.360372	4.435138	4.459409	1.680706	7.4464064
chr8	132870000	132875000	chr8	133455000	133460000	0,0,0	9.117617	1.0	4.2464156	3.483312	5.6800222	5.794246	2.3892472	8.890524
chr8	37390000	37395000	chr8	37705000	37710000	0,0,0	6.000756	0.9993403	3.0054781	3.4283044	3.9983983	4.2771325	1.3090734	7.324515
chr8	93690000	93695000	chr8	94360000	94365000	0,0,0	5.824789	1.0	2.8359005	1.9898742	2.524874	2.621276	0.8543588	4.390053
chr19	13275000	13280000	chr19	13585000	13590000	0,0,0	9.637358	0.999983	3.810622	5.836812	7.4582806	5.7959967	2.1870697	10.984274
chr19	46750000	46755000	chr19	46840000	46845000	0,0,0	9.614216	1.0	4.0287237	3.9664173	5.164204	4.3480396	1.8897368	7.873744
chr19	2470000	2475000	chr19	2610000	2615000	0,0,0	10.626274	1.0	4.041676	4.4760103	5.5966225	4.1132164	1.9904597	8.091892
chr19	50800000	50805000	chr19	50920000	50925000	0,0,0	6.8504	1.0	3.1402555	3.132664	3.2785196	2.9405427	1.5083486	5.7251325
chr19	5370000	5375000	chr19	5575000	5580000	0,0,0	4.3190928	0.98831666	2.354342	1.7370255	2.2944958	2.9060318	0.9673325	4.4500546
chr19	46855000	46860000	chr19	46990000	46995000	0,0,0	9.834309	1.0	3.6443667	4.525788	6.1259995	4.506938	2.2549772	8.5298605
chr19	42790000	42795000	chr19	42920000	42925000	0,0,0	5.5291433	1.0	2.7137942	1.8068569	3.2429147	3.605501	1.056592	5.211596
chr19	32340000	32345000	chr19	32570000	32575000	0,0,0	8.297042	1.0	2.8647566	4.9435577	5.32965	3.231692	1.7001418	7.6259656
chr19	1110000	1115000	chr19	1190000	1195000	0,0,0	5.8857613	1.0	2.9889207	2.725126	2.873083	3.0854585	1.3661531	5.5077925
chr19	49500000	49505000	chr19	49570000	49575000	0,0,0	7.2290864	1.0	2.944635	3.025819	4.5435987	3.8505745	1.1827096	6.5401917
chr19	6155000	6160000	chr19	6300000	6305000	0,0,0	5.101399	1.0	2.1827598	2.5301425	2.9763153	2.495553	1.0492622	4.7445683
chr19	12975000	12980000	chr19	13090000	13095000	0,0,0	11.119814	1.0	4.0342913	5.2505736	6.975659	4.975989	2.539799	9.643166
chr19	55140000	55145000	chr19	55415000	55420000	0,0,0	6.5565763	1.0	3.196701	2.4055738	3.265318	3.442009	1.0810456	5.5802965
chr19	54480000	54485000	chr19	54670000	54675000	0,0,0	6.071066	1.0	2.6204937	2.3510406	3.0875764	2.7106023	1.0011046	4.800416
chr19	46080000	46085000	chr19	46185000	46190000	0,0,0	8.624902	0.9999879	2.2836154	7.2973394	9.359905	4.8371267	2.6437569	11.323651
chr19	51420000	51425000	chr19	51655000	51660000	0,0,0	5.3449354	0.99800795	2.34713	3.012593	3.943983	3.5413868	1.6381067	6.2192473
chr19	33430000	33435000	chr19	33770000	33775000	0,0,0	11.318578	1.0	4.698614	4.4947386	5.866165	4.8829055	2.7749112	8.878228
chr19	6515000	6520000	chr19	6630000	6635000	0,0,0	9.587255	1.0	2.7176013	6.508532	7.1742663	3.5292032	2.2630556	9.314565
chr19	47960000	47965000	chr19	48155000	48160000	0,0,0	6.8966675	1.0	2.729826	3.2142367	4.8406334	3.9728987	1.8084558	6.829998
chr19	56075000	56080000	chr19	56330000	56335000	0,0,0	8.940126	1.0	4.290618	2.743285	3.4874825	3.541159	1.5599623	5.9796343
chr19	46280000	46285000	chr19	46485000	46490000	0,0,0	7.7715764	1.0	3.4726171	3.0592942	4.402389	4.143873	1.2673638	6.8632455
chr19	46025000	46030000	chr19	46075000	46080000	0,0,0	6.9244137	0.9998266	2.2236717	5.18509	6.594187	4.051823	2.1151688	8.660792
chr19	40140000	40145000	chr19	40220000	40225000	0,0,0	6.1010714	1.0	2.8796432	2.1833625	3.381902	3.4816535	1.1165532	5.42242
chr19	13785000	13790000	chr19	13860000	13865000	0,0,0	8.241115	1.0	3.1915984	3.1444066	4.2049522	3.2393177	1.4914557	6.0343456
chr19	35350000	35355000	chr19	35465000	35470000	0,0,0	6.5160737	0.99905163	2.3840587	4.205997	4.7946043	3.2228272	1.48018	6.961491
chr19	56080000	56085000	chr19	56170000	56175000	0,0,0	5.0469403	1.0	2.2290254	2.3554716	2.6032894	2.2402563	1.0834777	4.3340087
chr19	38240000	38245000	chr19	38330000	38335000	0,0,0	12.560549	1.0	5.262894	4.45846	6.3732586	5.5130186	2.1142097	9.476094
chr19	5045000	5050000	chr19	5575000	5580000	0,0,0	6.218934	1.0	2.6207669	3.1269841	3.9362535	3.3040085	1.3724403	6.0835505
chr19	39545000	39550000	chr19	39670000	39675000	0,0,0	6.2339573	0.99882746	2.733428	2.559412	4.6420145	4.474256	1.8899249	6.7492886
chr19	39120000	39125000	chr19	39320000	39325000	0,0,0	11.66891	1.0	4.1546793	6.916502	7.312279	4.5564094	3.2222192	10.7044115
chr19	12980000	12985000	chr19	13060000	13065000	0,0,0	9.800904	1.0	3.3909562	4.293228	5.6062684	3.7705307	1.666553	7.5867333
chr19	55205000	55210000	chr19	55415000	55420000	0,0,0	5.024629	0.99857503	2.188285	3.4706318	4.0456653	3.4692993	1.9591985	6.5543056
chr19	53810000	53815000	chr19	54020000	54025000	0,0,0	4.8985543	0.9942598	2.4791853	2.3160305	2.8246229	3.1021013	1.4401063	5.1607947
chr19	48505000	48510000	chr19	48585000	48590000	0,0,0	11.895655	1.0	5.8067317	2.9469333	5.0835247	5.578966	2.0781488	8.1984625
chr19	42790000	42795000	chr19	42855000	42860000	0,0,0	6.049585	1.0	2.3080933	3.3621206	3.9709582	2.8602157	1.460994	5.8487673
chr19	40660000	40665000	chr19	41145000	41150000	0,0,0	8.280462	1.0	3.798249	2.6602294	3.291446	3.0996034	1.6626621	5.464252
chr19	42450000	42455000	chr19	42525000	42530000	0,0,0	6.7773347	1.0	3.5740058	2.1028523	3.3853178	4.138407	1.4354112	6.0076094
chr19	47435000	47440000	chr19	47705000	47710000	0,0,0	10.90049	0.9999855	5.2981944	4.794247	6.550076	6.880036	2.7273448	11.141589
chr19	13195000	13200000	chr19	13260000	13265000	0,0,0	4.25125	1.0	2.6791983	0.82797503	1.2440832	2.133698	0.49474058	2.8696756
chr19	13875000	13880000	chr19	14075000	14080000	0,0,0	8.870121	1.0	3.6553733	3.8936098	4.85692	3.945683	1.3519964	7.4066696
chr19	46025000	46030000	chr19	46265000	46270000	0,0,0	8.616908	0.9998444	3.3117473	4.2922335	6.2893124	4.953479	2.1241825	8.768798
chr19	7945000	7950000	chr19	8245000	8250000	0,0,0	10.400047	1.0	4.3974743	3.5015802	4.904791	4.2676105	1.4246013	7.3801265
chr19	29730000	29735000	chr19	29870000	29875000	0,0,0	5.2608786	1.0	2.9198117	1.4384058	2.3147125	3.0848455	0.86631995	4.363428
chr19	8650000	8655000	chr19	9075000	9080000	0,0,0	7.8430066	1.0	3.50552	3.7974117	4.8518925	4.4366026	2.4096205	7.81208
chr19	11285000	11290000	chr19	11445000	11450000	0,0,0	5.5313487	0.99616504	2.1492434	3.311553	3.6601167	2.6205642	1.2785977	5.564167
chr19	14575000	14580000	chr19	14890000	14895000	0,0,0	7.430558	1.0	3.004766	3.1058593	4.6622715	3.9175313	1.9936382	6.678295
chr19	40655000	40660000	chr19	40820000	40825000	0,0,0	6.30274	1.0	3.1109684	1.8446045	2.5159545	2.7056115	0.85601383	4.34526
chr19	920000	925000	chr19	980000	985000	0,0,0	9.965686	0.9999874	2.5252628	7.9664197	9.181609	4.2038126	2.8241282	11.285075
chr19	35350000	35355000	chr19	35495000	35500000	0,0,0	6.656992	0.9987183	2.5246205	3.7094073	4.60533	3.3630443	1.4229375	6.660295
chr19	48785000	48790000	chr19	48840000	48845000	0,0,0	4.569927	1.0	2.1634114	1.7999564	2.6238453	2.6827092	0.90744805	4.2826705
chr19	15085000	15090000	chr19	15560000	15565000	0,0,0	5.559843	1.0	2.8114479	2.4000425	2.9153423	3.194719	1.1606969	5.32809
chr19	42930000	42935000	chr19	43080000	43085000	0,0,0	5.0994363	1.0	2.9293933	1.8495687	2.3418896	3.268858	1.1223	4.912919
chr19	19530000	19535000	chr19	19640000	19645000	0,0,0	9.000699	1.0	3.9189675	2.693974	3.9066482	3.5606673	1.7057647	5.955311
chr19	47960000	47965000	chr19	48100000	48105000	0,0,0	7.097621	1.0	3.1882133	3.5382085	4.243181	3.8408105	1.7504311	6.9858847
chr19	9585000	9590000	chr19	9795000	9800000	0,0,0	5.321418	0.9975966	2.5668368	2.5641541	3.596275	3.752246	1.152291	6.031494
chr19	2475000	2480000	chr19	2575000	2580000	0,0,0	5.457984	0.9978261	2.8250773	2.2989368	3.472395	4.0883822	1.4922704	6.1318817
chr19	10580000	10585000	chr19	10650000	10655000	0,0,0	5.3432775	0.9978711	2.4907262	2.8992872	3.682717	3.5756366	1.4343181	6.1527805
chr19	9620000	9625000	chr19	9790000	9795000	0,0,0	9.144601	1.0	4.1955543	2.9540563	6.0070763	6.224574	2.1969233	8.850403
chr19	50355000	50360000	chr19	50460000	50465000	0,0,0	6.1517744	1.0	2.754899	2.5909169	2.8990805	2.5586276	1.4216512	4.861665
chr19	50165000	50170000	chr19	50255000	50260000	0,0,0	10.659306	1.0	4.563156	2.9886782	3.8112571	3.2806764	1.1326671	5.937279
chr19	6045000	6050000	chr19	6125000	6130000	0,0,0	7.2309785	1.0	3.1420574	3.0477552	4.7191143	4.3566794	1.7461237	7.065795
chr19	7100000	7105000	chr19	7340000	7345000	0,0,0	10.963782	1.0	4.4259434	4.7364135	7.6765776	6.5705495	2.8730805	10.780695
chr19	42445000	42450000	chr19	42595000	42600000	0,0,0	6.1876235	1.0	2.3765078	3.1939082	3.699544	2.6644905	1.1649188	5.50352
chr19	32975000	32980000	chr19	33120000	33125000	0,0,0	10.027054	1.0	4.55241	3.6696153	5.776999	5.6605916	1.8505325	8.922472
chr19	33235000	33240000	chr19	33405000	33410000	0,0,0	9.709196	1.0	3.6684742	4.9339595	6.540985	4.880447	2.073302	9.266189
chr19	16040000	16045000	chr19	16180000	16185000	0,0,0	13.739067	1.0	5.480788	5.0370865	6.4378314	5.0588903	2.4831722	9.536301
chr19	53840000	53845000	chr19	54025000	54030000	0,0,0	8.255895	0.9998915	3.0188675	5.0736876	6.5120964	4.6197658	2.0870275	9.12971
chr19	46075000	46080000	chr19	46265000	46270000	0,0,0	9.229552	0.999974	3.9069853	4.064704	7.48215	6.9459963	2.733523	10.559067
chr19	45425000	45430000	chr19	45475000	45480000	0,0,0	5.231819	0.99570817	2.1724908	3.2033045	3.3793628	2.6042242	1.3538599	5.451606
chr19	4805000	4810000	chr19	5030000	5035000	0,0,0	11.139519	1.0	4.4759684	3.3880444	5.6083565	4.8011756	2.0667896	7.8127704
chr19	10260000	10265000	chr19	10390000	10395000	0,0,0	10.915164	1.0	5.2690873	3.5458024	5.183037	5.4545283	1.7750493	8.606353
chr19	43105000	43110000	chr19	43205000	43210000	0,0,0	10.281102	1.0	4.5212574	4.3922324	5.025437	4.3455195	1.8536227	8.249726
chr19	54750000	54755000	chr19	54830000	54835000	0,0,0	12.159931	0.9999966	3.5310192	8.50538	9.716684	5.0385427	3.6025965	12.598881
chr19	18345000	18350000	chr19	18410000	18415000	0,0,0	8.517147	1.0	3.3874269	3.5167928	5.923971	5.0374446	1.6486588	8.163483
chr19	16770000	16775000	chr19	17050000	17055000	0,0,0	5.5722175	0.9984912	2.9473956	2.66944	3.4473138	4.1242847	1.102521	6.4971204
chr19	2950000	2955000	chr19	3160000	3165000	0,0,0	6.9518404	1.0	2.8382885	2.7496376	3.6157248	2.953601	1.1232958	5.3977237
chr19	8160000	8165000	chr19	8250000	8255000	0,0,0	5.5750394	1.0	2.553403	2.0326605	2.7998226	2.699401	0.8949944	4.5062103
chr19	41445000	41450000	chr19	41560000	41565000	0,0,0	8.021446	1.0	3.6267493	3.4285173	4.662742	4.401809	1.8762196	7.4493804
chr19	3325000	3330000	chr19	3425000	3430000	0,0,0	5.9287295	0.9983722	2.997499	2.7931638	3.5639067	3.9383876	1.1396512	6.4212
chr19	3325000	3330000	chr19	3470000	3475000	0,0,0	10.32035	1.0	4.0424023	6.028026	6.6474566	4.806579	2.173179	10.1648245
chr19	51470000	51475000	chr19	51655000	51660000	0,0,0	6.0727696	0.9994456	3.0083735	3.1726117	4.3258805	4.6783247	1.2848072	7.498424
chr19	13595000	13600000	chr19	13715000	13720000	0,0,0	5.850458	1.0	2.7916536	2.421636	3.3664198	3.4504478	1.5541215	5.603013
chr19	9930000	9935000	chr19	10025000	10030000	0,0,0	5.144959	1.0	2.6949713	1.8114518	2.8508706	3.4386725	0.97291374	5.048852
chr19	33140000	33145000	chr19	33400000	33405000	0,0,0	6.993795	1.0	2.9634633	2.4606822	3.1114833	2.634695	1.1487314	4.821968
chr19	15630000	15635000	chr19	16030000	16035000	0,0,0	5.3499484	0.9964833	2.252593	3.061694	3.5809486	2.9293215	1.3055625	5.650827
chr19	12975000	12980000	chr19	13260000	13265000	0,0,0	17.731981	1.0	5.5733128	4.103738	5.3531556	3.2638197	1.6140054	6.9115863
chr19	48785000	48790000	chr19	48965000	48970000	0,0,0	7.819645	1.0	3.54171	2.1588078	3.1261683	3.000979	1.0635424	4.919919
chr19	16245000	16250000	chr19	16385000	16390000	0,0,0	8.11796	0.99970514	4.051915	3.548856	4.5881205	4.975373	1.5682104	8.129911
chr19	42790000	42795000	chr19	42885000	42890000	0,0,0	7.078354	1.0	3.1060753	3.191963	3.8925889	3.422087	1.6451912	6.2593875
chr19	11870000	11875000	chr19	12140000	12145000	0,0,0	4.375915	0.9941663	2.137044	2.526672	2.849438	2.898705	1.0546806	5.1446357
chr19	50925000	50930000	chr19	51095000	51100000	0,0,0	7.815654	1.0	3.4055214	2.556441	3.582445	3.240626	1.3983265	5.513018
chr19	2950000	2955000	chr19	3100000	3105000	0,0,0	6.5700355	1.0	2.6546285	3.3324573	4.401391	3.553937	1.7778016	6.516121
chr19	46400000	46405000	chr19	46485000	46490000	0,0,0	5.920563	0.99820715	2.5766304	2.9496446	4.1066356	3.7026935	1.4648973	6.3245997
chr19	4730000	4735000	chr19	4800000	4805000	0,0,0	6.8866735	1.0	2.6216543	3.0834634	3.8752477	2.857051	1.1285317	5.597907
chr19	32285000	32290000	chr19	32565000	32570000	0,0,0	7.541808	1.0	3.2498457	3.0832243	4.087277	3.5896263	1.3475534	6.3302703
chr19	43445000	43450000	chr19	43515000	43520000	0,0,0	5.801452	1.0	2.8707263	2.2398484	3.031108	3.2679558	1.1275333	5.258932
chr19	37900000	37905000	chr19	38220000	38225000	0,0,0	11.43423	1.0	5.7556396	2.458637	3.935328	4.470141	1.051943	6.6555963
chr14	67940000	67945000	chr14	68135000	68140000	0,0,0	3.8056376	0.9949916	2.1718063	2.3567686	2.3750246	3.2022824	1.2758255	5.297188
chr14	24010000	24015000	chr14	24090000	24095000	0,0,0	6.714865	0.9996361	2.0610242	5.171247	5.990545	3.3228588	1.844481	7.919523
chr14	51280000	51285000	chr14	51780000	51785000	0,0,0	7.019215	0.9999839	3.325251	4.9603724	6.5974684	6.6302814	2.6464097	11.039501
chr14	22555000	22560000	chr14	22895000	22900000	0,0,0	4.5447817	0.9918399	2.4051702	1.7017132	2.686641	3.2963605	0.7715988	4.8089943
chr14	20325000	20330000	chr14	20605000	20610000	0,0,0	15.214876	1.0	5.2023363	7.5903554	11.231199	7.8666587	3.6647682	14.613641
chr14	37245000	37250000	chr14	37870000	37875000	0,0,0	9.010206	0.99999344	4.148948	4.6965632	7.7107844	7.757565	2.9526753	11.932287
chr14	24805000	24810000	chr14	25130000	25135000	0,0,0	5.453701	0.9998609	2.8149238	2.9867866	5.2209764	6.2263227	1.7143884	8.881244
chr14	52820000	52825000	chr14	53305000	53310000	0,0,0	7.9741926	0.99986225	3.0222824	5.3187575	5.967736	4.163397	3.0009553	8.891181
chr14	59630000	59635000	chr14	60185000	60190000	0,0,0	9.039215	1.0	3.431824	4.8698893	6.004429	4.378038	2.578679	8.706829
chr14	54560000	54565000	chr14	54805000	54810000	0,0,0	6.5821137	0.99996215	2.6244447	4.956291	7.088477	5.7771454	2.0307422	10.182737
chr14	22985000	22990000	chr14	23055000	23060000	0,0,0	4.8745437	0.99887687	2.350984	2.9472182	4.020754	4.172564	1.470143	6.7923136
chr14	96295000	96300000	chr14	96420000	96425000	0,0,0	9.438357	1.0	4.570717	3.236054	5.766371	6.28725	1.3738116	9.163743
chr14	61835000	61840000	chr14	62125000	62130000	0,0,0	5.2769113	1.0	2.195694	2.650785	3.13318	2.5306447	1.0278943	4.886898
chr14	104135000	104140000	chr14	104560000	104565000	0,0,0	12.744175	1.0	3.2797637	13.167953	13.692966	5.7694845	5.0795164	17.47433
chr14	105680000	105685000	chr14	105935000	105940000	0,0,0	6.257683	0.9997701	3.1728606	3.67776	4.61495	5.109662	2.1472604	8.378782
chr14	105615000	105620000	chr14	105760000	105765000	0,0,0	35.883495	1.0	4.598266	31.999142	35.256615	9.181763	11.105343	37.625446
chr14	76910000	76915000	chr14	77060000	77065000	0,0,0	6.485153	0.9999511	3.5579598	3.5368137	5.2330904	6.783661	2.331421	9.927495
chr14	67165000	67170000	chr14	67285000	67290000	0,0,0	10.476739	0.9999895	3.6714694	6.0764527	8.596991	6.0626845	2.863867	11.463976
chr14	53290000	53295000	chr14	54350000	54355000	0,0,0	8.097996	0.9999392	3.4228585	4.9628143	6.276479	5.297339	2.2619717	9.70873
chr14	95995000	96000000	chr14	96275000	96280000	0,0,0	6.0019903	1.0	2.618766	2.1006749	2.8924856	2.6093693	0.8139673	4.4766355
chr14	68460000	68465000	chr14	68785000	68790000	0,0,0	5.4489536	0.9983363	2.2521615	3.1082444	4.3121047	3.6364903	1.7430432	6.399374
chr14	69585000	69590000	chr14	69725000	69730000	0,0,0	7.6970935	0.99989635	4.2938123	2.9066966	4.8854146	6.5914264	2.0393426	9.175157
chr14	33840000	33845000	chr14	34225000	34230000	0,0,0	5.4697733	0.9999258	2.9050522	3.0406013	5.446544	6.806471	1.8922503	9.509228
chr14	35135000	35140000	chr14	35405000	35410000	0,0,0	16.70056	0.99999994	6.6930656	8.932516	11.237645	8.832312	4.581356	16.772326
chr14	103570000	103575000	chr14	103975000	103980000	0,0,0	5.359101	1.0	2.803628	2.030878	2.5604844	2.9941964	0.94335645	4.7994213
chr14	69815000	69820000	chr14	70025000	70030000	0,0,0	12.203822	0.99999964	4.7411294	5.691083	11.291597	9.737174	2.8037293	14.795914
chr14	20855000	20860000	chr14	20970000	20975000	0,0,0	4.508713	1.0	2.120342	1.4982834	2.6493027	2.7741168	0.7152903	4.105924
chr14	74360000	74365000	chr14	74475000	74480000	0,0,0	9.378057	0.99996674	3.4982023	5.8640213	7.1699624	5.09929	2.8060298	10.311752
chr14	57690000	57695000	chr14	57870000	57875000	0,0,0	4.1687174	0.9956414	2.1681194	2.3625803	2.8950508	3.3360994	0.9625223	5.436171
chr14	101960000	101965000	chr14	102095000	102100000	0,0,0	9.275068	0.9999366	3.1998281	5.8132505	6.986581	4.499197	2.2006836	9.666532
chr14	60625000	60630000	chr14	61250000	61255000	0,0,0	11.419905	0.9999999	4.6298265	7.433467	10.999963	9.233305	3.3816564	15.840833
chr14	76050000	76055000	chr14	76385000	76390000	0,0,0	7.8431206	0.9999901	2.716677	6.497729	8.518955	5.7467947	2.6263862	11.522553
chr14	22565000	22570000	chr14	22645000	22650000	0,0,0	7.137452	0.99961406	4.183448	2.238413	3.9641304	5.870994	1.1193316	7.8606954
chr14	24720000	24725000	chr14	25405000	25410000	0,0,0	7.680331	1.0	3.208285	4.1663556	4.4658847	3.4949198	1.4385711	7.198347
chr14	56490000	56495000	chr14	57180000	57185000	0,0,0	7.742411	0.9999138	2.9136844	5.761258	6.24034	4.2386394	2.3295884	9.359757
chr14	50540000	50545000	chr14	50775000	50780000	0,0,0	8.194782	0.99997073	2.7995493	5.9397945	7.7692213	5.15959	2.599125	10.439407
chr14	31510000	31515000	chr14	32465000	32470000	0,0,0	5.51831	0.998967	2.5018437	3.0285547	4.35856	4.183946	1.4202219	6.8759947
chr14	74860000	74865000	chr14	75090000	75095000	0,0,0	5.054165	0.9940279	2.1815774	2.5642886	3.265795	2.8418207	1.3524194	5.1211886
chr14	88185000	88190000	chr14	88435000	88440000	0,0,0	3.9939673	0.98932046	2.0127869	2.1117709	2.4628415	2.6627681	1.0311089	4.539898
chr14	44910000	44915000	chr14	45270000	45275000	0,0,0	7.823402	0.99988323	3.604989	3.8675175	5.696434	5.618741	2.4678826	9.056534
chr14	20705000	20710000	chr14	20960000	20965000	0,0,0	5.0154376	1.0	2.3960617	2.3328764	2.8920038	2.8996968	1.159932	4.973365
chr14	56555000	56560000	chr14	57180000	57185000	0,0,0	4.5552053	0.99887687	2.0724144	2.6451201	4.4620247	4.44113	1.3733267	6.792348
chr14	73725000	73730000	chr14	73825000	73830000	0,0,0	5.4472566	0.9993017	2.7041645	2.740437	4.3481317	4.8316073	1.37966	7.2675514
chr14	72515000	72520000	chr14	72900000	72905000	0,0,0	11.654643	0.9999999	4.715057	8.503109	10.621175	8.427541	3.3866746	15.98586
chr14	22225000	22230000	chr14	22375000	22380000	0,0,0	4.781539	0.99681705	2.0522468	3.1225452	3.5674686	2.9749422	1.5175695	5.750538
chr14	61025000	61030000	chr14	61250000	61255000	0,0,0	4.8098474	0.99373573	2.222432	2.800938	2.863911	2.583699	0.9416778	5.0734215
chr14	64005000	64010000	chr14	64295000	64300000	0,0,0	5.728875	0.9984729	3.032872	2.9475076	3.2948027	3.8650827	1.3711431	6.4850893
chr14	50000000	50005000	chr14	50100000	50105000	0,0,0	4.138897	0.9872868	2.1340966	1.8984977	2.3548048	2.678012	0.8124224	4.3655653
chr14	60625000	60630000	chr14	61025000	61030000	0,0,0	8.865253	0.999998	4.2039742	4.440504	8.539495	9.149774	2.2364478	13.096888
chr14	34330000	34335000	chr14	34495000	34500000	0,0,0	9.779643	1.0	4.27497	3.584127	5.5254946	5.1343837	1.8504776	8.320274
chr14	73725000	73730000	chr14	74035000	74040000	0,0,0	7.750434	1.0	2.936792	3.950683	5.209631	3.892127	1.6546472	7.4038453
chr14	50595000	50600000	chr14	50775000	50780000	0,0,0	7.109442	0.9999746	2.663792	5.8108063	7.4339604	5.4169908	2.834403	10.582151
chr14	95440000	95445000	chr14	95530000	95535000	0,0,0	5.3896294	1.0	2.9973133	1.7216861	2.2271006	2.9219651	1.1489848	4.452353
chr14	23725000	23730000	chr14	23910000	23915000	0,0,0	5.4863334	0.9999416	3.0755243	4.0661817	4.66065	6.134798	2.1095917	9.749182
chr14	38720000	38725000	chr14	38865000	38870000	0,0,0	6.0083537	0.99962676	2.1808136	4.715477	5.4998417	3.7025998	1.9277885	7.894135
chr14	37250000	37255000	chr14	37560000	37565000	0,0,0	7.405543	0.9999531	3.577255	4.70304	5.7003703	5.7880273	1.9208192	9.968508
chr14	67885000	67890000	chr14	68825000	68830000	0,0,0	4.4142714	0.9995941	2.296657	4.3063498	5.514084	6.4011106	2.4314582	10.228977
chr14	100440000	100445000	chr14	100650000	100655000	0,0,0	7.762466	0.9999591	2.738542	5.476119	7.4815664	5.238159	2.4747329	10.105821
chr14	59125000	59130000	chr14	59440000	59445000	0,0,0	15.368153	1.0	5.9345303	9.618901	15.71348	12.847342	4.0832877	21.397476
