chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr18	6875001	6895000	chr18	6410001	6895000	485000	20000	8.61340206185567	95.0%	0.083	1.8288437129602133
chr6	42050001	42085000	chr6	42050001	42235000	185000	35000	19.28185328185328	95.0%	0.004	1.8250790522828133
chr4	102430001	102455000	chr4	102430001	103095000	665000	25000	7.157894736842105	96.0%	0.07	1.8219967588744324
chr20	11520001	11550000	chr20	10585001	11550000	965000	30000	4.796200345423143	95.0%	0.057	1.8211067269257428
chr2	102580001	102615000	chr2	102420001	102615000	195000	35000	19.637362637362635	96.0%	0.014	1.8155475852960041
chr3	17825001	17845000	chr3	17245001	17845000	600000	20000	7.722916666666666	95.0%	0.033	1.8155332322137239
chr16	67245001	67270000	chr16	67245001	67475000	230000	25000	14.943478260869565	95.0%	0.038	1.812606190479137
chr14	62110001	62135000	chr14	61260001	62135000	875000	25000	5.093714285714286	95.0%	0.066	1.8118585465658628
chr7	83400001	83420000	chr7	83400001	83870000	470000	20000	9.837765957446809	96.0%	0.047	1.8079271483305213
chr12	124750001	124770000	chr12	124295001	124770000	475000	20000	8.005263157894737	95.0%	0.029	1.8036932636796923
chr7	51340001	51370000	chr7	51150001	51370000	220000	30000	17.1969696969697	98.0%	0.0155	1.8026156012719934
chr1	22625001	22655000	chr1	22080001	22655000	575000	30000	6.428985507246377	95.0%	0.049	1.7994247864256523
chr1	36275001	36300000	chr1	36090001	36300000	210000	25000	17.371428571428574	95.0%	0.020999999999999998	1.7987616432331948
chr16	69380001	69400000	chr16	69380001	69760000	380000	20000	8.615131578947368	95.0%	0.035	1.7945481779356736
chr9	115880001	115900000	chr9	115880001	116395000	515000	20000	8.861650485436893	95.0%	0.048	1.7940117876404214
chr10	84250001	84270000	chr10	84250001	84445000	195000	20000	15.602564102564102	97.0%	0.015	1.793758753727307
chr6	47405001	47425000	chr6	47405001	47785000	380000	20000	10.157894736842104	95.0%	0.044	1.793532730711274
chr9	4745001	4775000	chr9	4745001	5235000	490000	30000	8.284013605442178	96.0%	0.0595	1.7926861775754062
chr1	161725001	161745000	chr1	161475001	161745000	270000	20000	12.791666666666666	95.0%	0.0205	1.7918332215383586
chr16	75370001	75390000	chr16	75195001	75390000	195000	20000	21.147435897435898	98.0%	0.021	1.7914538166140634
chr8	104750001	104770000	chr8	104455001	104770000	315000	20000	12.369047619047619	95.0%	0.032	1.789548318131449
chr1	58505001	58530000	chr1	58505001	58770000	265000	25000	14.996226415094338	96.0%	0.024	1.789257747617263
chr8	89605001	89625000	chr8	89040001	89625000	585000	20000	7.034188034188034	98.0%	0.063	1.788874838794312
chr10	58040001	58070000	chr10	57665001	58070000	405000	30000	11.129629629629628	97.0%	0.072	1.7851283041989234
chr1	185805001	185825000	chr1	185805001	186220000	415000	20000	10.710843373493976	96.0%	0.039	1.7828061152425403
chr4	25435001	25460000	chr4	25435001	25800000	365000	25000	11.106849315068493	98.0%	0.072	1.7748253349837826
chr15	100855001	100875000	chr15	100615001	100875000	260000	20000	14.23076923076923	95.0%	0.0375	1.7743670818828767
chr7	135270001	135290000	chr7	135270001	135725000	455000	20000	8.637362637362637	97.0%	0.045	1.7718114859907566
chr9	110605001	110625000	chr9	110170001	110625000	455000	20000	8.763736263736265	96.0%	0.032	1.7710883888663742
chr18	62415001	62440000	chr18	62415001	62655000	240000	25000	15.608333333333334	95.0%	0.0335	1.765849804781916
chr12	20915001	20945000	chr12	20645001	20945000	300000	30000	19.508333333333333	95.0%	0.0385	1.7638439959413783
chr12	12015001	12035000	chr12	11550001	12035000	485000	20000	8.896907216494846	96.0%	0.082	1.7634231218485075
chr7	26045001	26065000	chr7	25880001	26065000	185000	20000	20.993243243243242	97.0%	0.055	1.7627837881326291
chr10	17590001	17615000	chr10	17590001	17905000	315000	25000	11.365079365079364	98.0%	0.035	1.756837340170685
chr1	230625001	230650000	chr1	230625001	230785000	160000	25000	22.64375	98.0%	0.031	1.754251583642177
chr3	186830001	186855000	chr3	186830001	187215000	385000	25000	11.0	98.0%	0.052	1.7508302427787141
chr3	148955001	148975000	chr3	148955001	149340000	385000	20000	11.795454545454545	95.0%	0.037	1.7469488031090572
chr5	113590001	113610000	chr5	112980001	113610000	630000	20000	7.386904761904762	95.0%	0.0405	1.7454592024394746
chr10	60095001	60120000	chr10	60095001	60310000	215000	25000	17.98139534883721	95.0%	0.031	1.7450357285518676
chr10	63615001	63635000	chr10	63165001	63635000	470000	20000	8.367021276595745	95.0%	0.0565	1.7449539002346692
chr18	47735001	47755000	chr18	47045001	47755000	710000	20000	5.834507042253521	95.0%	0.0495	1.7431835493951349
chr15	68545001	68570000	chr15	68545001	68935000	390000	25000	9.064102564102564	98.0%	0.052000000000000005	1.7418241124893075
chr1	214565001	214590000	chr1	214325001	214590000	265000	25000	17.554716981132074	98.0%	0.032	1.7410729865681709
chr1	113040001	113060000	chr1	112715001	113060000	345000	20000	11.021739130434783	95.0%	0.016	1.7405248441944339
chr15	51755001	51775000	chr15	51510001	51775000	265000	20000	15.278301886792454	95.0%	0.053	1.738869066811771
chr8	59205001	59225000	chr8	59205001	59925000	720000	20000	7.088541666666667	96.0%	0.0575	1.738282088073742
chr10	89250001	89270000	chr10	89250001	89420000	170000	20000	20.28676470588235	99.0%	0.034	1.7373091968287186
chr11	61375001	61395000	chr11	61125001	61395000	270000	20000	17.528301886792452	96.0%	0.037000000000000005	1.7299666141726942
chr4	147840001	147870000	chr4	147610001	147870000	260000	30000	16.506410256410255	97.0%	0.027	1.7291238222531393
chr7	6305001	6330000	chr7	6110001	6330000	220000	25000	15.545454545454547	97.0%	0.0335	1.7281577780367552
chr13	79405001	79425000	chr13	79405001	79640000	235000	20000	17.175531914893618	96.0%	0.031	1.7280892275026103
chr3	69400001	69435000	chr3	69100001	69435000	335000	35000	12.422174840085288	96.0%	0.046	1.7274847825544384
chr6	109060001	109080000	chr6	108770001	109080000	310000	20000	12.818548387096774	96.0%	0.039	1.7271673464882196
chr8	61010001	61030000	chr8	60610001	61030000	420000	20000	10.547619047619047	96.0%	0.0285	1.7265661982862863
chr3	42955001	42975000	chr3	42955001	43540000	585000	20000	7.3739316239316235	96.0%	0.035	1.722241085329143
chr10	93495001	93515000	chr10	92880001	93515000	635000	20000	6.425196850393701	96.0%	0.026	1.7208254327273294
chr2	42495001	42515000	chr2	42495001	42785000	290000	20000	20.185344827586206	97.0%	0.0345	1.7198841331443009
chr6	129590001	129610000	chr6	129590001	129940000	350000	20000	13.664285714285715	97.0%	0.049	1.717940000894575
chr1	88865001	88885000	chr1	88615001	88885000	270000	20000	14.518518518518519	95.0%	0.035500000000000004	1.7173768967185448
chr4	56785001	56805000	chr4	56550001	56805000	255000	20000	14.455882352941176	97.0%	0.031	1.7156877159329087
chr16	21800001	21825000	chr16	21800001	22190000	390000	25000	4.825641025641025	95.0%	0.0615	1.7112095805323437
chr4	94570001	94605000	chr4	94305001	94605000	300000	35000	16.085714285714285	98.0%	0.063	1.7104967353796028
chr1	8295001	8315000	chr1	7970001	8315000	345000	20000	12.41304347826087	97.0%	0.032	1.7025968516681258
chr11	63470001	63495000	chr11	63470001	63745000	275000	25000	13.752727272727274	95.0%	0.031	1.701529078912836
chr7	137895001	137915000	chr7	137895001	138110000	215000	20000	17.46511627906977	96.0%	0.035	1.6945394973069046
chr4	20410001	20430000	chr4	20410001	20690000	280000	20000	13.348214285714286	96.0%	0.0435	1.6885125113496264
chr2	16470001	16495000	chr2	16185001	16495000	310000	25000	13.316129032258065	98.0%	0.0185	1.6830657085526357
chr17	40525001	40545000	chr17	40360001	40545000	185000	20000	19.22972972972973	98.0%	0.019	1.6824700868883462
chr8	42155001	42180000	chr8	42155001	42395000	240000	25000	15.829166666666666	96.0%	0.045	1.6808884194773146
chr2	48085001	48105000	chr2	47760001	48105000	345000	20000	18.717391304347824	96.0%	0.042	1.6792123287499237
chr6	165845001	165870000	chr6	165395001	165870000	475000	25000	8.124210526315789	95.0%	0.032	1.6764945557044741
chr17	19760001	19780000	chr17	19445001	19780000	335000	20000	10.503731343283581	95.0%	0.048	1.6757510826261648
chr1	44585001	44605000	chr1	44165001	44605000	440000	20000	8.846590909090908	95.0%	0.025	1.669808811652421
chr20	19680001	19705000	chr20	19680001	20025000	345000	25000	10.48695652173913	96.0%	0.031	1.6688356001636742
chr2	54495001	54515000	chr2	54120001	54515000	395000	20000	15.167721518987342	97.0%	0.033	1.668612080155007
chr19	2460001	2485000	chr19	2460001	2620000	160000	25000	16.2	97.0%	0.019	1.6678025472380402
chr5	134290001	134315000	chr5	134290001	134750000	460000	25000	8.941304347826087	95.0%	0.0265	1.665510114946365
chr16	10710001	10730000	chr16	10505001	10730000	225000	20000	15.05	95.0%	0.05	1.6646444202288013
chr15	100990001	101010000	chr15	100620001	101010000	390000	20000	9.657051282051283	95.0%	0.093	1.664103697696472
chr14	70610001	70630000	chr14	70610001	70900000	290000	20000	14.189655172413794	97.0%	0.036	1.6634868861780996
chr2	158885001	158910000	chr2	158885001	159335000	450000	25000	9.64	95.0%	0.0415	1.6595995929820924
chr5	114440001	114460000	chr5	113615001	114460000	845000	20000	6.28698224852071	95.0%	0.04	1.6564877415323669
chr1	182070001	182095000	chr1	182070001	182455000	385000	25000	10.558441558441558	96.0%	0.033	1.6548288571518324
chr11	70175001	70195000	chr11	69755001	70195000	440000	20000	7.948863636363637	95.0%	0.037500000000000006	1.6540389553391226
chr8	27070001	27090000	chr8	26670001	27090000	420000	20000	10.5625	95.0%	0.07200000000000001	1.651445893619453
chr10	60020001	60040000	chr10	59815001	60040000	225000	20000	17.333333333333332	98.0%	0.042	1.6505787777453107
chr4	48565001	48585000	chr4	48565001	48970000	405000	20000	10.549382716049383	97.0%	0.037	1.6492104402429857
chr16	19495001	19520000	chr16	19145001	19520000	375000	25000	10.216	96.0%	0.047	1.6481156984138403
chr12	50495001	50515000	chr12	50495001	50780000	285000	20000	13.157894736842104	95.0%	0.028	1.6473260817166324
chr1	226810001	226830000	chr1	226620001	226830000	210000	20000	17.166666666666668	97.0%	0.0225	1.6438048432435757
chr15	40035001	40055000	chr15	40035001	40320000	285000	20000	11.87719298245614	96.0%	0.033	1.6428630648844145
chr11	100670001	100695000	chr11	100670001	100950000	280000	25000	14.946428571428573	96.0%	0.0245	1.6423558330499712
chr10	89545001	89575000	chr10	89215001	89575000	360000	30000	11.671296296296296	95.0%	0.041999999999999996	1.641403688066076
chr2	217770001	217790000	chr2	217770001	218095000	325000	20000	11.069230769230769	95.0%	0.026	1.6406024171141187
chr2	62760001	62780000	chr2	61950001	62780000	830000	20000	8.381024096385541	96.0%	0.0925	1.6282073147409826
chr14	64335001	64360000	chr14	64335001	64515000	180000	25000	18.755555555555553	98.0%	0.08249999999999999	1.6261533793914202
chr17	10825001	10855000	chr17	10730001	10855000	125000	30000	22.69333333333333	96.0%	0.035	1.613850625420798
chr8	30655001	30680000	chr8	30655001	30870000	215000	25000	17.372093023255815	95.0%	0.027	1.6128234138068038
chr1	204105001	204130000	chr1	203850001	204130000	280000	25000	13.646428571428572	96.0%	0.033	1.6093303012088462
chr1	178270001	178295000	chr1	177975001	178295000	320000	25000	13.103125	96.0%	0.065	1.6068316284243573
chr15	38800001	38825000	chr15	38800001	39615000	815000	25000	5.553374233128834	96.0%	0.085	1.6039085191767812
chr7	107115001	107150000	chr7	106825001	107150000	325000	35000	12.604395604395604	96.0%	0.047	1.6036049673268669
chr7	16975001	17000000	chr7	16975001	17715000	740000	25000	6.743243243243244	97.0%	0.033	1.6035526306300862
chr12	71735001	71760000	chr12	71115001	71760000	645000	25000	6.8930232558139535	95.0%	0.034	1.6023320218811612
chr3	32120001	32150000	chr3	31660001	32150000	490000	30000	8.97108843537415	95.0%	0.0335	1.5969984170711145
chr5	145680001	145705000	chr5	145680001	146115000	435000	25000	9.871264367816092	96.0%	0.033	1.5950138512081284
chr15	51365001	51395000	chr15	51150001	51395000	245000	30000	14.687074829931973	95.0%	0.038	1.593396884940195
chr6	7270001	7300000	chr6	7270001	7620000	350000	30000	12.040476190476191	95.0%	0.07100000000000001	1.5917029719477922
chr6	75515001	75535000	chr6	75240001	75535000	295000	20000	14.652542372881356	97.0%	0.031	1.5914157636640116
chr5	149550001	149570000	chr5	149300001	149570000	270000	20000	13.814814814814815	97.0%	0.028999999999999998	1.5884679648173263
chr7	98010001	98030000	chr7	98010001	98265000	255000	20000	13.916666666666666	95.0%	0.044	1.5786032352328103
chr6	145200001	145225000	chr6	144565001	145225000	660000	25000	7.451515151515151	95.0%	0.0435	1.5768646765858816
chr7	93045001	93065000	chr7	92600001	93065000	465000	20000	8.438172043010752	95.0%	0.042	1.5752122832159872
chr6	122475001	122495000	chr6	122475001	122865000	390000	20000	11.03525641025641	96.0%	0.0325	1.571586822823424
chr2	222965001	222985000	chr2	222965001	223845000	880000	20000	5.630681818181818	95.0%	0.023	1.571515624543601
chr7	37175001	37190000	chr7	36675001	37190000	515000	15000	7.967637540453075	97.0%	0.059	1.5642688093743629
chr1	184805001	184825000	chr1	184805001	184985000	180000	20000	21.131944444444443	98.0%	0.035	1.5639132298410328
chr7	122205001	122225000	chr7	122205001	122555000	350000	20000	11.867857142857142	97.0%	0.094	1.5605469260387042
chr2	118030001	118050000	chr2	118030001	118385000	355000	20000	11.725352112676056	96.0%	0.027	1.560269621264857
chr1	67840001	67860000	chr1	67840001	68360000	520000	20000	8.475961538461538	95.0%	0.052	1.5581906441448183
chr2	222040001	222075000	chr2	222040001	222625000	585000	35000	8.282051282051281	96.0%	0.051	1.5557577456634906
chr5	148170001	148195000	chr5	148170001	148490000	320000	25000	12.921875	95.0%	0.032	1.5553225827451875
chr11	5790001	5810000	chr11	5290001	5810000	520000	20000	11.879807692307692	96.0%	0.017	1.5539989099104798
chr6	7230001	7250000	chr6	6670001	7250000	580000	20000	6.767241379310345	96.0%	0.0275	1.5532707449275003
chr8	100830001	100855000	chr8	100830001	101265000	435000	25000	8.937931034482759	96.0%	0.033	1.5531929961552895
chr1	43755001	43770000	chr1	43755001	43990000	235000	15000	15.560283687943262	97.0%	0.064	1.5527798080339628
chr9	88980001	89005000	chr9	88590001	89005000	415000	25000	9.038554216867471	95.0%	0.05	1.5509158597435873
chr20	51630001	51650000	chr20	51630001	52115000	485000	20000	7.801546391752577	95.0%	0.048	1.550402595385975
chr3	86760001	86785000	chr3	86760001	87350000	590000	25000	7.467796610169492	95.0%	0.038	1.5483990697743442
chr11	2180001	2205000	chr11	2180001	2425000	245000	25000	17.97959183673469	95.0%	0.016	1.5474979717148674
chr1	40945001	40970000	chr1	40710001	40970000	260000	25000	13.861538461538462	96.0%	0.0305	1.5466845881949252
chr20	20555001	20575000	chr20	20335001	20575000	240000	20000	13.802083333333334	97.0%	0.037000000000000005	1.5438549218843203
chr6	26340001	26360000	chr6	26340001	26595000	255000	20000	16.598039215686274	98.0%	0.032	1.543460001611601
chr19	56055001	56080000	chr19	56055001	56350000	295000	25000	10.210169491525424	96.0%	0.059	1.5431514776428856
chr8	119070001	119090000	chr8	119070001	119410000	340000	20000	11.908088235294118	97.0%	0.0435	1.541315766355332
chr16	19360001	19385000	chr16	19085001	19385000	300000	25000	11.926666666666666	95.0%	0.057499999999999996	1.5390540320823136
chr8	71825001	71845000	chr8	71825001	72180000	355000	20000	10.830985915492958	96.0%	0.041	1.5367768144354532
chr3	141545001	141570000	chr3	141230001	141570000	340000	25000	13.335294117647058	97.0%	0.055999999999999994	1.5317797499867054
chr1	52115001	52135000	chr1	52115001	52465000	350000	20000	11.153571428571428	95.0%	0.0595	1.5308696715920844
chr1	169535001	169560000	chr1	169360001	169560000	200000	25000	18.884999999999998	97.0%	0.031	1.5289670001237705
chr16	74700001	74725000	chr16	74700001	74870000	170000	25000	18.264705882352942	95.0%	0.0615	1.528190414891444
chr1	231350001	231380000	chr1	231350001	231615000	265000	30000	16.238993710691826	95.0%	0.037	1.527130145884286
chr1	36410001	36435000	chr1	36275001	36435000	160000	25000	20.43125	97.0%	0.0325	1.5270020843981045
chr6	61375001	61410000	chr6	61375001	61650000	275000	35000	13.416909620991254	96.0%	0.03	1.526324902786079
chr7	88230001	88250000	chr7	88230001	88845000	615000	20000	7.41869918699187	96.0%	0.053	1.5253565499547508
chr10	49500001	49525000	chr10	49135001	49525000	390000	25000	10.471794871794872	95.0%	0.045	1.5239147434754756
chr5	154065001	154085000	chr5	154065001	154470000	405000	20000	10.555555555555555	97.0%	0.073	1.5235816886062485
chr11	7875001	7900000	chr11	7875001	8115000	240000	25000	21.533333333333335	95.0%	0.0305	1.5233101574511851
chr11	115320001	115340000	chr11	115320001	116275000	955000	20000	4.641361256544503	96.0%	0.054	1.5204037221217857
chr11	123015001	123035000	chr11	122560001	123035000	475000	20000	8.794736842105262	96.0%	0.028	1.5176642934127087
chr1	18890001	18910000	chr1	18890001	19250000	360000	20000	10.07986111111111	95.0%	0.063	1.5170414268817292
chr2	85540001	85560000	chr2	85295001	85560000	265000	20000	16.06132075471698	95.0%	0.03	1.5158951502381082
chr2	73810001	73830000	chr2	73810001	74485000	675000	20000	6.472222222222222	95.0%	0.029	1.5154746924043097
chr14	34085001	34105000	chr14	33825001	34105000	280000	20000	13.428571428571429	96.0%	0.057499999999999996	1.5138355721963304
chr2	171400001	171425000	chr2	170925001	171425000	500000	25000	9.714	95.0%	0.034	1.512510161677146
chr7	35885001	35910000	chr7	35585001	35910000	325000	25000	12.458461538461538	96.0%	0.038	1.5100083366915362
chr12	63055001	63075000	chr12	62570001	63075000	505000	20000	8.138613861386139	97.0%	0.054	1.5084942583147227
chr6	111985001	112010000	chr6	111705001	112010000	305000	25000	14.924590163934425	97.0%	0.024	1.50422992597188
chr4	38175001	38190000	chr4	38175001	38735000	560000	15000	7.4940476190476195	98.0%	0.0565	1.500487459533036
