chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr7	94430001	94465000	chr7	94430001	95315000	885000	35000	5.623083131557707	96.0%	0.046	1.9462875326592488	0.046	1.9462875326592486	5.623083131557708	6967	3.1609156664964226	27414.621575523473
chr6	24685001	24705000	chr6	24485001	24705000	220000	20000	18.551136363636363	97.0%	0.0275	1.94440437489014	0.03	1.9444043748901396	18.551136363636363	3265	2.180601618865576	1535.1435396813654
chr2	64860001	64880000	chr2	64490001	64880000	390000	20000	15.977564102564102	98.0%	0.022	1.944367699035508	0.023	1.944367699035508	15.977564102564102	4985	3.9896385184983854	4979.068871085985
chr1	24385001	24405000	chr1	24080001	24405000	325000	20000	10.834615384615384	97.0%	0.038	1.9375993931870577	0.04	1.9375993931870579	10.834615384615384	2817	2.27956577511181	2370.7484061162827
chr1	224500001	224525000	chr1	224500001	224920000	420000	25000	9.826190476190476	97.0%	0.047	1.9333339492343848	0.05	1.9333339492343848	9.826190476190476	4127	2.485304869021464	5219.140224945074
chr17	18600001	18620000	chr17	18600001	18945000	345000	20000	5.456521739130435	97.0%	0.059	1.933135396959408	0.06	1.9331353969594076	5.456521739130435	1506	1.7737236895924604	1958.1909533100763
chr18	59055001	59080000	chr18	58395001	59080000	685000	25000	6.213138686131387	95.0%	0.099	1.9138500754013612	0.102	1.9138500754013614	6.213138686131387	4256	2.4624956574447654	8434.04762674832
chr5	154635001	154655000	chr5	154635001	155050000	415000	20000	8.63855421686747	95.0%	0.037	1.9118286416943304	0.039	1.9118286416943304	8.63855421686747	2868	2.104549096619818	2794.841200311118
chr11	12045001	12065000	chr11	12045001	12285000	240000	20000	16.302083333333332	97.0%	0.027	1.9112625578025275	0.031	1.9112625578025273	16.302083333333332	3130	2.5184918287097116	1934.2017244490585
chr15	80960001	80980000	chr15	80615001	80980000	365000	20000	9.702054794520548	95.0%	0.045	1.9085849947225395	0.047	1.9085849947225395	9.702054794520548	2833	2.4517973770477512	2863.6993363917736
chr11	129105001	129140000	chr11	129105001	129360000	255000	35000	16.42016806722689	95.0%	0.044	1.90750512208712	0.048	1.90750512208712	16.42016806722689	5862	2.4456941315205913	6111.789634669958
chr8	101285001	101310000	chr8	100565001	101310000	745000	25000	6.536912751677852	96.0%	0.031	1.906716570441988	0.032	1.9067165704419877	6.5369127516778525	4870	2.5819747324051185	9617.855878209066
chr7	47260001	47280000	chr7	47260001	47980000	720000	20000	6.112847222222222	96.0%	0.031	1.904214758571527	0.035	1.904214758571527	6.112847222222222	3521	2.3887633725917437	5503.710810451377
chr3	16030001	16055000	chr3	16030001	16255000	225000	25000	17.662222222222223	96.0%	0.032	1.903804865220394	0.036	1.903804865220394	17.662222222222223	3974	2.225651107680843	2503.8574961409486
chr13	100495001	100515000	chr13	100225001	100515000	290000	20000	14.08189655172414	97.0%	0.0265	1.903525032295324	0.028999999999999998	1.9035250322953239	14.081896551724139	3267	2.41497116176746	2241.093238120203
chr3	15100001	15120000	chr3	15100001	15415000	315000	20000	12.13095238095238	96.0%	0.027	1.8976142304424748	0.028	1.8976142304424748	12.130952380952381	3057	1.6692963850230533	1682.6507561032377
chr19	33775001	33800000	chr19	33775001	34150000	375000	25000	8.208	97.0%	0.051	1.897169047596186	0.054	1.897169047596186	8.208	3078	2.5691964663041316	4817.243374320246
chr15	70670001	70690000	chr15	70670001	71020000	350000	20000	10.496428571428572	95.0%	0.0725	1.8965925014098508	0.076	1.8965925014098508	10.496428571428572	2939	2.571387894790651	2879.954442165529
chr21	36005001	36030000	chr21	35840001	36030000	190000	25000	16.6	95.0%	0.0905	1.8965220481867613	0.098	1.8965220481867613	16.6	3154	1.997655044743295	1897.7722925061303
chr22	32515001	32535000	chr22	32515001	32830000	315000	20000	9.301587301587302	95.0%	0.087	1.895085441310806	0.091	1.895085441310806	9.301587301587302	2344	2.8878350122749845	2910.9376923731843
chr9	98840001	98865000	chr9	98840001	99150000	310000	25000	12.387096774193548	95.0%	0.041	1.891184208262672	0.0445	1.8911842082626718	12.387096774193548	3840	2.6602583889605205	4123.400502888807
chr9	91760001	91780000	chr9	91760001	92015000	255000	20000	13.980392156862743	95.0%	0.031	1.8911808396374523	0.034	1.8911808396374523	13.980392156862745	2852	2.121553239347909	1731.1874433078938
chr3	14455001	14475000	chr3	14175001	14475000	300000	20000	11.2375	96.0%	0.016	1.8881566756380463	0.0165	1.8881566756380466	11.2375	2697	1.8502267440682196	1776.2176743054908
chr2	85275001	85300000	chr2	84875001	85300000	425000	25000	10.362352941176471	95.0%	0.033	1.8863068170396085	0.035	1.8863068170396085	10.362352941176471	4404	2.108894043274252	4481.399841957786
chr5	59780001	59805000	chr5	59375001	59805000	430000	25000	9.97906976744186	96.0%	0.0325	1.880411832314531	0.036000000000000004	1.880411832314531	9.97906976744186	4291	2.2790399755950914	4899.935947529447
chr15	61860001	61880000	chr15	61860001	62320000	460000	20000	7.744565217391305	95.0%	0.0695	1.8788679593349968	0.07150000000000001	1.8788679593349966	7.744565217391305	2850	2.7430758890305422	4037.8077086529584
chr6	142150001	142170000	chr6	142150001	142475000	325000	20000	13.076923076923077	96.0%	0.027	1.8787783558847693	0.03	1.8787783558847693	13.076923076923077	3400	2.3752097361137925	2470.218125558344
chr6	99455001	99475000	chr6	99455001	99830000	375000	20000	10.53	97.0%	0.084	1.873060059339474	0.091	1.873060059339474	10.53	3159	2.1586958737848083	2590.43504854177
chr11	45105001	45130000	chr11	45105001	45335000	230000	25000	13.691304347826089	95.0%	0.0335	1.8721987445481116	0.035500000000000004	1.8721987445481114	13.691304347826087	3149	2.072295517489189	2383.1398451125674
chr10	86885001	86905000	chr10	86680001	86905000	225000	20000	16.95	98.0%	0.035	1.8706625065380396	0.038	1.8706625065380393	16.95	3051	2.205188564351879	1587.735766333353
chr3	87990001	88010000	chr3	87250001	88010000	760000	20000	6.027960526315789	95.0%	0.071	1.8681454529312729	0.0755	1.8681454529312729	6.027960526315789	3665	3.123397760016651	7596.103352360496
chr21	42095001	42120000	chr21	41780001	42120000	340000	25000	8.597058823529412	96.0%	0.0465	1.8680079063292607	0.048	1.8680079063292612	8.597058823529412	2923	2.1456609598230276	3647.623631699147
chr12	27290001	27310000	chr12	26845001	27310000	465000	20000	9.46236559139785	95.0%	0.064	1.867485795648924	0.068	1.8674857956489241	9.46236559139785	3520	2.31192256623025	3440.1407785506117
chr12	55605001	55625000	chr12	55075001	55625000	550000	20000	7.611363636363636	95.0%	0.0435	1.8661783645385883	0.047	1.8661783645385883	7.611363636363636	3349	2.7223222555669824	4791.287169797889
chr3	118870001	118900000	chr3	118870001	119120000	250000	30000	15.653333333333334	96.0%	0.0355	1.865383112150287	0.0375	1.865383112150287	15.653333333333334	4696	2.3855124519023128	4293.922413424163
chr12	84865001	84885000	chr12	84865001	85060000	195000	20000	17.371794871794872	97.0%	0.085	1.8630097705711544	0.094	1.8630097705711546	17.371794871794872	2710	2.364079909439859	1475.185863490472
chr8	118730001	118750000	chr8	118730001	119440000	710000	20000	7.019366197183099	95.0%	0.0495	1.8600341647157856	0.051000000000000004	1.8600341647157856	7.019366197183099	3987	2.922805576773726	6640.614270429905
chr10	11970001	11990000	chr10	11775001	11990000	215000	20000	17.441860465116278	96.0%	0.032	1.8591328031591692	0.034	1.8591328031591694	17.441860465116278	3000	2.303200207660254	1584.6017428702546
chr15	31105001	31130000	chr15	30845001	31130000	285000	25000	11.929824561403509	97.0%	0.051	1.8582619796648985	0.054	1.8582619796648985	11.929824561403509	3400	2.4598928276667853	3505.3472794251693
chr10	60415001	60435000	chr10	60105001	60435000	330000	20000	12.837121212121213	95.0%	0.037	1.8552000096607364	0.04	1.8552000096607364	12.837121212121213	3389	2.3278144621994943	2458.172072082666
chr1	27265001	27285000	chr1	27055001	27285000	230000	20000	16.391304347826086	96.0%	0.0485	1.854238272224834	0.052000000000000005	1.854238272224834	16.391304347826086	3016	2.145976717421633	1579.438864022322
chr1	117265001	117290000	chr1	117055001	117290000	235000	25000	15.33617021276596	95.0%	0.039	1.8541155017555735	0.039	1.8541155017555737	15.336170212765957	3604	2.2249593625130046	2614.3272509527806
chr20	25390001	25410000	chr20	25130001	25410000	280000	20000	10.6875	95.0%	0.031	1.8479803494093945	0.033	1.8479803494093943	10.6875	2394	1.815886477560619	1627.0342838943145
chr10	34670001	34685000	chr10	34670001	34990000	320000	15000	11.838541666666666	96.0%	0.0295	1.847596532051115	0.033	1.847596532051115	11.838541666666666	2273	2.2568840511377792	1299.9652134553608
chr7	127700001	127720000	chr7	127700001	128235000	535000	20000	8.768691588785046	95.0%	0.099	1.846078406178758	0.108	1.846078406178758	8.768691588785046	3753	2.6078850515787506	4464.699208302821
chr9	94770001	94790000	chr9	94770001	95130000	360000	20000	10.697916666666666	95.0%	0.044	1.8397823608420143	0.0475	1.8397823608420143	10.697916666666666	3081	3.23907190828445	3731.4108383436865
chr2	160085001	160105000	chr2	160085001	161075000	990000	20000	5.554292929292929	96.0%	0.081	1.8391490854909645	0.087	1.8391490854909645	5.554292929292929	4399	3.5371686988997713	11205.750438114475
chr1	174755001	174780000	chr1	174755001	175150000	395000	25000	10.09620253164557	97.0%	0.078	1.838812757613996	0.083	1.8388127576139957	10.09620253164557	3988	2.2498561267528006	4443.465850336781
chr9	19440001	19460000	chr9	19030001	19460000	430000	20000	9.76453488372093	95.0%	0.0475	1.8375842045534925	0.049	1.8375842045534923	9.76453488372093	3359	2.3953015644518683	3295.9349526857704
chr3	62860001	62885000	chr3	62860001	63195000	335000	25000	12.4	97.0%	0.034	1.836714241769441	0.038	1.8367142417694415	12.4	4154	2.4181719243440742	4050.437973276324
chr2	230785001	230805000	chr2	230605001	230805000	200000	20000	18.74375	95.0%	0.0155	1.836369452646761	0.017	1.836369452646761	18.74375	2999	1.7705734213439563	1133.166989660132
chr14	100635001	100655000	chr14	100375001	100655000	280000	20000	11.482142857142858	95.0%	0.077	1.8335601263045012	0.0805	1.8335601263045014	11.482142857142858	2572	2.4592710338608836	2203.506846339352
chr5	147180001	147205000	chr5	146630001	147205000	575000	25000	7.852173913043478	95.0%	0.076	1.831364171569531	0.077	1.831364171569531	7.852173913043479	4515	2.0938096574072707	6019.702765045903
chr18	6875001	6895000	chr18	6410001	6895000	485000	20000	8.61340206185567	95.0%	0.083	1.8288437129602133	0.087	1.8288437129602133	8.61340206185567	3342	3.037089231280205	4713.562486946878
chr6	42050001	42085000	chr6	42050001	42235000	185000	35000	19.28185328185328	95.0%	0.004	1.8250790522828133	0.004	1.8250790522828133	19.28185328185328	4994	1.6544534385015388	2999.5240840032898
chr4	102430001	102455000	chr4	102430001	103095000	665000	25000	7.157894736842105	96.0%	0.07	1.8219967588744324	0.072	1.8219967588744324	7.157894736842105	4760	2.711109625386448	9014.43950440994
chr20	11520001	11550000	chr20	10585001	11550000	965000	30000	4.796200345423143	95.0%	0.057	1.8211067269257428	0.057	1.8211067269257428	4.796200345423143	5554	2.8841170083572836	20038.844974066407
chr2	102580001	102615000	chr2	102420001	102615000	195000	35000	19.637362637362635	96.0%	0.014	1.815547585296004	0.015	1.8155475852960041	19.63736263736264	5361	1.824499033164269	3486.617652376918
chr3	17825001	17845000	chr3	17245001	17845000	600000	20000	7.722916666666666	95.0%	0.033	1.815533232213724	0.035	1.8155332322137239	7.722916666666666	3707	2.5791338440039997	4951.93698048768
chr16	67245001	67270000	chr16	67245001	67475000	230000	25000	14.943478260869565	95.0%	0.038	1.812606190479137	0.040999999999999995	1.812606190479137	14.943478260869565	3437	2.241383703729473	2577.5912592888935
chr14	62110001	62135000	chr14	61260001	62135000	875000	25000	5.093714285714286	95.0%	0.066	1.8118585465658628	0.065	1.8118585465658628	5.093714285714285	4457	2.4664517232053553	10790.726289023429
chr7	83400001	83420000	chr7	83400001	83870000	470000	20000	9.837765957446807	96.0%	0.047	1.8079271483305213	0.0495	1.8079271483305213	9.837765957446809	3699	2.9789734794287415	4480.376113060827
chr12	124750001	124770000	chr12	124295001	124770000	475000	20000	8.005263157894737	95.0%	0.029	1.8036932636796923	0.03	1.8036932636796923	8.005263157894737	3042	1.9367184183973862	2943.811995964027
chr7	51340001	51370000	chr7	51150001	51370000	220000	30000	17.1969696969697	98.0%	0.0155	1.8026156012719932	0.017	1.8026156012719934	17.196969696969695	4540	2.0147291702877808	3191.3310057358444
chr1	22625001	22655000	chr1	22080001	22655000	575000	30000	6.428985507246377	95.0%	0.049	1.7994247864256523	0.052	1.7994247864256523	6.428985507246376	4436	1.8992491095429482	7862.8913135078055
chr1	36275001	36300000	chr1	36090001	36300000	210000	25000	17.371428571428574	95.0%	0.0209999999999999	1.7987616432331948	0.0235	1.7987616432331948	17.37142857142857	3648	1.8551022696527795	1947.8573831354183
chr16	69380001	69400000	chr16	69380001	69760000	380000	20000	8.615131578947368	95.0%	0.035	1.7945481779356736	0.037	1.7945481779356736	8.615131578947368	2619	3.0162251205250508	3667.7297465584616
chr9	115880001	115900000	chr9	115880001	116395000	515000	20000	8.861650485436893	95.0%	0.048	1.7940117876404214	0.053	1.7940117876404214	8.861650485436893	3651	3.372706892171468	5558.220958298579
chr10	84250001	84270000	chr10	84250001	84445000	195000	20000	15.602564102564102	97.0%	0.015	1.793758753727307	0.016	1.793758753727307	15.602564102564102	2434	1.685157001815574	1051.537969132918
chr6	47405001	47425000	chr6	47405001	47785000	380000	20000	10.157894736842104	95.0%	0.044	1.793532730711274	0.0455	1.793532730711274	10.157894736842104	3088	2.0768315582188457	2525.427174794116
chr9	4745001	4775000	chr9	4745001	5235000	490000	30000	8.284013605442178	96.0%	0.0595	1.7926861775754062	0.0625	1.7926861775754062	8.284013605442176	4871	2.3760191908255033	8382.595705232376
chr1	161725001	161745000	chr1	161475001	161745000	270000	20000	12.791666666666666	95.0%	0.0205	1.7918332215383586	0.023	1.7918332215383586	12.791666666666666	2763	2.2053640952462357	1905.4345782927476
chr16	75370001	75390000	chr16	75195001	75390000	195000	20000	21.147435897435894	98.0%	0.021	1.7914538166140634	0.024	1.7914538166140634	21.147435897435898	3299	3.497818429753148	2182.638700165964
chr8	104750001	104770000	chr8	104455001	104770000	315000	20000	12.36904761904762	95.0%	0.032	1.789548318131449	0.034	1.789548318131449	12.369047619047619	3117	2.279814984838658	2298.0535047173676
chr1	58505001	58530000	chr1	58505001	58770000	265000	25000	14.996226415094338	96.0%	0.024	1.789257747617263	0.025	1.789257747617263	14.99622641509434	3974	2.479564553931959	3285.4230339598453
chr8	89605001	89625000	chr8	89040001	89625000	585000	20000	7.034188034188034	98.0%	0.063	1.788874838794312	0.064	1.788874838794312	7.034188034188034	3292	2.4686467729997448	4621.306759055522
chr10	58040001	58070000	chr10	57665001	58070000	405000	30000	11.129629629629628	97.0%	0.072	1.7851283041989234	0.077	1.7851283041989234	11.12962962962963	5409	2.710545360490729	7903.950271190966
chr1	185805001	185825000	chr1	185805001	186220000	415000	20000	10.710843373493976	96.0%	0.039	1.7828061152425403	0.041	1.7828061152425403	10.710843373493976	3556	3.3682360300382252	4473.017447890763
chr4	25435001	25460000	chr4	25435001	25800000	365000	25000	11.106849315068493	98.0%	0.072	1.7748253349837826	0.079	1.7748253349837826	11.106849315068493	4054	2.384769577697014	4352.204479297051
chr15	100855001	100875000	chr15	100615001	100875000	260000	20000	14.23076923076923	95.0%	0.0375	1.7743670818828767	0.040999999999999995	1.7743670818828767	14.23076923076923	2960	3.3840290866494365	2815.512200092331
chr7	135270001	135290000	chr7	135270001	135725000	455000	20000	8.637362637362637	97.0%	0.045	1.7718114859907566	0.047	1.7718114859907566	8.637362637362637	3144	2.0511157339440333	2986.424508622513
chr9	110605001	110625000	chr9	110170001	110625000	455000	20000	8.763736263736265	96.0%	0.032	1.7710883888663742	0.034	1.7710883888663742	8.763736263736265	3190	2.7133661306094945	3950.661086167424
chr18	62415001	62440000	chr18	62415001	62655000	240000	25000	15.608333333333334	95.0%	0.0335	1.765849804781916	0.037	1.765849804781916	15.608333333333333	3746	1.893190219268303	2271.8282631219636
chr12	20915001	20945000	chr12	20645001	20945000	300000	30000	19.508333333333333	95.0%	0.0385	1.7638439959413783	0.0395	1.7638439959413783	19.508333333333333	7023	2.0047816758743604	4330.328419888619
chr12	12015001	12035000	chr12	11550001	12035000	485000	20000	8.896907216494846	96.0%	0.082	1.7634231218485077	0.083	1.7634231218485075	8.896907216494846	3452	3.051620206530136	4736.114560534771
chr7	26045001	26065000	chr7	25880001	26065000	185000	20000	20.99324324324324	97.0%	0.055	1.7627837881326291	0.06	1.7627837881326291	20.993243243243242	3107	2.211543088788882	1309.233508563018
chr10	17590001	17615000	chr10	17590001	17905000	315000	25000	11.365079365079364	98.0%	0.035	1.756837340170685	0.035	1.756837340170685	11.365079365079366	3580	2.013451646671769	3171.1863435080363
chr1	230625001	230650000	chr1	230625001	230785000	160000	25000	22.64375	98.0%	0.031	1.754251583642177	0.034	1.754251583642177	22.64375	3623	2.3270985327539555	1861.6788262031644
