chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr3	64300001	64330000	chr3	64095001	64330000	235000	30000	14.737588652482268	95.0%	0.911	-1.800250073416385
chr3	64020001	64040000	chr3	64020001	64495000	475000	20000	9.25263157894737	95.0%	0.03	4.05859879506536
chr3	64480001	64500000	chr3	64140001	64500000	360000	20000	8.85763888888889	95.0%	0.399	-0.8681884884103922
chr3	64520001	64540000	chr3	64520001	65440000	920000	20000	5.115489130434782	95.0%	0.0625	3.243582829558575
chr3	65915001	65930000	chr3	65800001	65930000	130000	15000	22.28205128205128	95.0%	0.9205	-1.3223694455895896
chr3	65495001	65515000	chr3	65495001	65675000	180000	20000	12.854166666666666	95.0%	0.983	-2.273515650834738
chr3	66120001	66140000	chr3	65805001	66140000	335000	20000	10.940298507462687	95.0%	0.132	-0.2577177566446531
chr3	65660001	65680000	chr3	65420001	65680000	260000	20000	13.985576923076923	95.0%	0.40700000000000003	-0.723667328615395
chr3	65745001	65775000	chr3	65365001	65775000	410000	30000	8.660569105691057	95.0%	0.8905000000000001	-1.4333398736972855
chr3	66145001	66165000	chr3	65805001	66165000	360000	20000	9.725694444444445	95.0%	0.8795	-1.8475484070240094
chr3	64700001	64715000	chr3	64700001	64925000	225000	15000	14.348148148148148	95.0%	0.744	-1.3150969937081076
chr3	65520001	65545000	chr3	65520001	65720000	200000	25000	17.61	95.0%	0.7715	-1.4124399720628757
chr3	66500001	66520000	chr3	66315001	66520000	205000	20000	14.615853658536585	95.0%	0.935	-0.935400955265856
chr3	66435001	66460000	chr3	66435001	66695000	260000	25000	13.538461538461538	95.0%	0.8075000000000001	-1.2318317055993193
chr3	66050001	66075000	chr3	65840001	66075000	235000	25000	14.638297872340425	95.0%	0.848	-1.6489126025931866
chr3	66405001	66425000	chr3	66405001	66725000	320000	20000	10.5390625	95.0%	0.2175	-0.6602709669376616
chr3	66015001	66045000	chr3	65840001	66045000	205000	30000	16.5	95.0%	0.394	-0.5897478724287104
chr3	66775001	66800000	chr3	66245001	66800000	555000	25000	7.410810810810811	95.0%	0.938	-7.707507813954092
chr3	67095001	67110000	chr3	67095001	67365000	270000	15000	11.246913580246913	95.0%	0.7635000000000001	-1.101774464812035
chr3	66470001	66490000	chr3	66270001	66490000	220000	20000	15.607954545454545	95.0%	0.9275	-1.070147768746087
chr3	66805001	66830000	chr3	66240001	66830000	590000	25000	7.950847457627118	95.0%	0.064	4.128421911470562
chr3	66835001	66860000	chr3	66240001	66860000	620000	25000	5.720967741935484	95.0%	0.9664999999999999	-5.8575543266731165
chr3	67390001	67420000	chr3	67115001	67420000	305000	30000	9.48360655737705	95.0%	0.883	-1.209199788066066
chr3	65735001	65770000	chr3	65735001	66210000	475000	35000	8.21954887218045	95.0%	0.971	-3.655913127608482
chr3	65775001	65795000	chr3	65775001	66200000	425000	20000	9.814705882352941	95.0%	0.027	2.374607574793108
chr3	66220001	66240000	chr3	66220001	66930000	710000	20000	5.112676056338028	95.0%	0.9635	-4.3270187077402635
chr3	67875001	67895000	chr3	67430001	67895000	465000	20000	7.18010752688172	95.0%	0.784	-1.2268768729255943
chr3	68005001	68020000	chr3	67855001	68020000	165000	15000	18.242424242424242	95.0%	0.543	-0.8750861689171746
chr3	69655001	69680000	chr3	69110001	69680000	570000	25000	7.296491228070176	95.0%	0.0405	2.7101984518008857
chr3	69300001	69315000	chr3	69300001	69540000	240000	15000	11.986111111111112	95.0%	0.787	-1.0896003012273758
chr3	70400001	70420000	chr3	70065001	70420000	355000	20000	10.475352112676056	95.0%	0.931	-3.988592660243445
chr3	70240001	70270000	chr3	70060001	70270000	210000	30000	17.555555555555554	95.0%	0.8465	-1.8392774482721934
chr3	71305001	71335000	chr3	71100001	71335000	235000	30000	13.936170212765958	95.0%	0.933	-1.4755136724402402
chr3	71155001	71175000	chr3	71155001	71335000	180000	20000	17.833333333333332	95.0%	0.722	-1.033691409359435
chr3	70275001	70295000	chr3	70060001	70295000	235000	20000	11.617021276595745	95.0%	0.994	-4.129156253582534
chr3	70345001	70365000	chr3	70060001	70365000	305000	20000	13.75	95.0%	0.032	2.4363479825945578
chr3	70370001	70395000	chr3	70065001	70395000	330000	25000	11.587878787878788	95.0%	0.9195	-3.3564914545148694
chr3	70020001	70045000	chr3	70020001	70545000	525000	25000	7.3047619047619055	95.0%	0.944	-3.541717801393781
chr3	70050001	70065000	chr3	70050001	70545000	495000	15000	8.181818181818182	95.0%	0.895	-3.212135565388475
chr3	70115001	70135000	chr3	70115001	70535000	420000	20000	9.922619047619047	95.0%	0.579	-4.045874363533731
chr3	70705001	70725000	chr3	70705001	71065000	360000	20000	10.42361111111111	95.0%	0.5955	-1.0760887689819028
chr3	70880001	70900000	chr3	70550001	70900000	350000	20000	8.564285714285715	95.0%	0.962	-2.1113557975113477
chr3	70905001	70935000	chr3	70550001	70935000	385000	30000	9.928571428571429	95.0%	0.492	-1.3926660820933132
chr3	71085001	71105000	chr3	71085001	71280000	195000	20000	16.762820512820515	95.0%	0.74	-0.8394951407790731
chr3	71395001	71415000	chr3	71210001	71415000	205000	20000	14.951219512195122	95.0%	0.749	-1.057181028149118
chr3	72760001	72795000	chr3	72225001	72795000	570000	35000	7.526315789473684	95.0%	0.8855	-3.420568262892819
chr3	71935001	71955000	chr3	71935001	72245000	310000	20000	10.903225806451612	95.0%	0.5485	-0.920713634017791
chr3	72360001	72380000	chr3	72360001	72695000	335000	20000	10.444029850746269	95.0%	0.927	-1.820292396738269
chr3	73085001	73100000	chr3	73085001	73450000	365000	15000	8.200913242009133	95.0%	0.868	-2.0422092749109972
chr3	73195001	73220000	chr3	73195001	73480000	285000	25000	13.017543859649123	95.0%	0.398	-1.5028509131475236
chr3	72580001	72600000	chr3	72395001	72600000	205000	20000	15.408536585365853	95.0%	0.841	-1.3479950273485697
chr3	72820001	72845000	chr3	72215001	72845000	630000	25000	5.915873015873016	95.0%	0.7164999999999999	-1.6759769904295192
chr3	73385001	73405000	chr3	73105001	73405000	300000	20000	12.75	95.0%	0.5515	-1.4677033571173548
chr3	73220001	73235000	chr3	73220001	73470000	250000	15000	13.4	95.0%	0.9365000000000001	-2.3670903418673332
chr3	73445001	73480000	chr3	73130001	73480000	350000	35000	10.322448979591837	95.0%	0.8205	-1.4810209069987232
chr3	73500001	73520000	chr3	73500001	73810000	310000	20000	10.21774193548387	95.0%	0.411	-0.7242409725066967
chr3	73525001	73540000	chr3	73525001	73700000	175000	15000	18.590476190476192	95.0%	0.288	-0.6188880717923091
chr3	73415001	73440000	chr3	73120001	73440000	320000	25000	10.925	95.0%	0.7244999999999999	-1.422708242071284
chr3	74005001	74035000	chr3	74005001	74240000	235000	30000	15.085106382978724	95.0%	0.841	-1.1543524571951866
chr3	74555001	74580000	chr3	74235001	74580000	345000	25000	9.637681159420291	95.0%	0.8	-1.0558869073890291
chr3	73935001	73955000	chr3	73935001	74140000	205000	20000	15.042682926829269	95.0%	0.663	-1.4078180830209512
chr3	75545001	75570000	chr3	75175001	75570000	395000	25000	5.39493670886076	95.0%	0.73	-0.8890390611714689
chr3	74750001	74770000	chr3	74750001	74985000	235000	20000	12.638297872340425	95.0%	0.806	-0.9756816857372026
chr3	74845001	74880000	chr3	74845001	75070000	225000	35000	14.161904761904763	95.0%	0.48	-0.7409370114469506
chr3	74715001	74745000	chr3	74715001	74950000	235000	30000	12.666666666666666	95.0%	0.809	-0.9639396013232491
chr3	75265001	75285000	chr3	75265001	75650000	385000	20000	6.626623376623376	95.0%	0.817	-1.6154063704918205
chr3	75240001	75265000	chr3	75240001	75650000	410000	25000	7.98780487804878	95.0%	0.503	-0.7605297039453581
chr3	75290001	75315000	chr3	75290001	75595000	305000	25000	10.527868852459017	95.0%	0.523	-1.313637514117631
chr3	76695001	76715000	chr3	76480001	76715000	235000	20000	13.122340425531915	95.0%	0.521	-0.5733979782378181
chr3	76075001	76110000	chr3	76075001	76345000	270000	35000	11.756613756613756	95.0%	0.8215	-0.9971854617635652
chr3	77020001	77035000	chr3	76895001	77035000	140000	15000	19.107142857142858	95.0%	0.8514999999999999	-0.8678773176282639
chr3	77745001	77760000	chr3	77585001	77760000	175000	15000	14.942857142857143	95.0%	0.849	-1.0013304459063674
chr3	77395001	77425000	chr3	77395001	77665000	270000	30000	11.472222222222221	95.0%	0.5125	-0.616786582778597
chr3	79355001	79380000	chr3	79050001	79380000	330000	25000	9.212121212121213	95.0%	0.6665000000000001	-0.8648153824204422
chr3	77750001	77770000	chr3	77750001	77955000	205000	20000	8.768292682926829	95.0%	0.959	-1.1265060416574741
chr3	79140001	79155000	chr3	79140001	79295000	155000	15000	18.548387096774196	95.0%	0.818	-1.0235793410773282
chr3	79110001	79125000	chr3	78655001	79125000	470000	15000	6.49645390070922	95.0%	0.8734999999999999	-1.2459240612689728
chr3	78650001	78680000	chr3	78650001	79105000	455000	30000	6.32051282051282	95.0%	0.773	-0.5558806912784321
chr3	81025001	81055000	chr3	81025001	81210000	185000	30000	13.045045045045045	95.0%	0.816	-1.0444474597850506
chr3	80405001	80430000	chr3	80215001	80430000	215000	25000	13.674418604651162	95.0%	0.68	-0.7578618741728596
chr3	80905001	80940000	chr3	80905001	81115000	210000	35000	14.006802721088436	95.0%	0.6964999999999999	-0.9767791538959545
chr3	81465001	81490000	chr3	81250001	81490000	240000	25000	12.420833333333333	95.0%	0.727	-0.7326462261146671
chr3	82780001	82805000	chr3	82575001	82805000	230000	25000	12.63913043478261	95.0%	0.6599999999999999	-0.7011839287265119
chr3	82920001	82945000	chr3	82920001	83200000	280000	25000	9.775	95.0%	0.826	-0.9755383197736105
chr3	82950001	82975000	chr3	82950001	83200000	250000	25000	11.796	95.0%	0.793	-0.9554399031430559
chr3	83110001	83130000	chr3	83110001	83340000	230000	20000	12.108695652173912	95.0%	0.6305000000000001	-1.019635787579924
chr3	83785001	83805000	chr3	83785001	84155000	370000	20000	8.162162162162161	95.0%	0.78	-0.9011475379756175
chr3	85550001	85580000	chr3	85305001	85580000	275000	30000	11.73939393939394	95.0%	0.649	-0.6823221995737552
chr3	85795001	85820000	chr3	85565001	85820000	255000	25000	12.007843137254902	95.0%	0.524	-0.6670982637145279
chr3	86470001	86485000	chr3	86265001	86485000	220000	15000	13.712121212121211	95.0%	0.7735000000000001	-1.3923614995731304
chr3	86580001	86605000	chr3	85815001	86605000	790000	25000	4.786075949367088	95.0%	0.8985000000000001	-2.485239632402027
chr3	86525001	86545000	chr3	85820001	86545000	725000	20000	5.370689655172414	95.0%	0.926	-2.8054814176415714
chr3	86550001	86570000	chr3	85810001	86570000	760000	20000	5.03125	95.0%	0.33099999999999996	-0.8268102360475535
chr3	86170001	86190000	chr3	86170001	86500000	330000	20000	10.056818181818182	95.0%	0.787	-0.9671888228193404
chr3	87990001	88010000	chr3	87250001	88010000	760000	20000	6.027960526315789	95.0%	0.07100000000000001	1.8681454529312729
chr3	87255001	87275000	chr3	87255001	87680000	425000	20000	8.305882352941177	95.0%	0.91	-2.3320276165972342
chr3	87345001	87365000	chr3	87345001	87825000	480000	20000	8.1953125	95.0%	0.663	-2.5498920952207347
chr3	88020001	88055000	chr3	87255001	88055000	800000	35000	5.083035714285714	95.0%	0.956	-4.807589799822727
chr3	87570001	87590000	chr3	87130001	87590000	460000	20000	7.548913043478261	95.0%	0.9105000000000001	-2.049940177494624
chr3	88185001	88205000	chr3	87245001	88205000	960000	20000	3.1940104166666665	95.0%	0.8674999999999999	-2.094051313855136
chr3	87285001	87305000	chr3	87285001	88035000	750000	20000	6.51	95.0%	0.033	0.6161696518362646
chr3	87070001	87090000	chr3	86845001	87090000	245000	20000	14.341836734693878	95.0%	0.21	-0.940350912836839
chr3	88155001	88180000	chr3	87245001	88180000	935000	25000	3.6791443850267376	95.0%	0.858	-1.8603529385326578
chr3	86760001	86785000	chr3	86760001	87350000	590000	25000	7.467796610169492	95.0%	0.038	1.5483990697743442
chr3	88165001	88190000	chr3	88165001	88445000	280000	25000	10.289285714285715	95.0%	0.8565	-0.8938080048339139
chr3	89050001	89065000	chr3	88825001	89065000	240000	15000	12.75	95.0%	0.8205	-0.8643982618273047
chr3	87835001	87870000	chr3	87575001	87870000	295000	35000	10.840193704600484	95.0%	0.888	-1.6330138187423968
chr3	88495001	88530000	chr3	88380001	88530000	150000	35000	17.233333333333334	95.0%	0.8085	-1.371852533886803
chr3	87880001	87905000	chr3	87655001	87905000	250000	25000	12.644	95.0%	0.8545	-1.4101479896638682
chr3	88540001	88575000	chr3	88395001	88575000	180000	35000	15.793650793650794	95.0%	0.6515	-1.355621649937841
chr3	88270001	88285000	chr3	88270001	88420000	150000	15000	19.92222222222222	95.0%	0.6459999999999999	-0.828188375692856
chr3	88945001	88965000	chr3	88735001	88965000	230000	20000	13.978260869565217	95.0%	0.78	-1.0272314538183338
chr3	89480001	89510000	chr3	89240001	89510000	270000	30000	11.506172839506172	95.0%	0.2925	-0.6792394720792381
chr3	88745001	88765000	chr3	88745001	89005000	260000	20000	12.375	95.0%	0.8434999999999999	-1.2924639733503451
chr3	89920001	89940000	chr3	89480001	89940000	460000	20000	7.0271739130434785	95.0%	0.549	-0.8323719773049286
chr3	90280001	90310000	chr3	90280001	90530000	250000	30000	12.743333333333332	95.0%	0.503	-0.7015866336253377
chr3	90015001	90030000	chr3	90015001	90150000	135000	15000	20.25925925925926	95.0%	0.918	-0.978970186280341
chr3	91515001	91535000	chr3	90505001	91535000	1030000	20000	3.454896907216495	95.0%	0.214	0.4070460371787691
chr3	93445001	93485000	chr3	93445001	94490000	1045000	40000	37.50702702702703	95.0%	0.001	34.92097297844926
chr3	94790001	94820000	chr3	94580001	94820000	240000	30000	12.722222222222221	95.0%	0.54	-0.7538353051039182
chr3	93965001	93985000	chr3	93965001	94290000	325000	20000	8.776923076923078	95.0%	0.749	-1.3736013615638327
chr3	94350001	94380000	chr3	94350001	94605000	255000	30000	13.0359477124183	95.0%	0.679	-1.0393735834303302
chr3	94905001	94925000	chr3	94660001	94925000	265000	20000	11.745283018867925	95.0%	0.648	-1.168461843871295
chr3	93960001	93995000	chr3	93730001	93995000	265000	35000	10.65768194070081	95.0%	0.744	-0.6631471178764872
chr3	94730001	94760000	chr3	94325001	94760000	435000	30000	6.9176245210727965	95.0%	0.923	-1.9263607130308236
chr3	94830001	94860000	chr3	94315001	94860000	545000	30000	5.117737003058104	95.0%	0.934	-2.120129993864594
chr3	94865001	94900000	chr3	94315001	94900000	585000	35000	6.2515262515262515	95.0%	0.611	-1.0250619066760098
chr3	93990001	94015000	chr3	93990001	94300000	310000	25000	11.635483870967743	95.0%	0.092	0.41657385260549595
chr3	94605001	94625000	chr3	94420001	94625000	205000	20000	15.975609756097562	95.0%	0.454	-0.8537150898233201
chr3	94985001	95005000	chr3	94985001	95230000	245000	20000	13.331632653061224	95.0%	0.495	-0.8055350958251299
chr3	95465001	95485000	chr3	95185001	95485000	300000	20000	9.7375	95.0%	0.76	-1.171113472769568
chr3	94855001	94875000	chr3	94855001	95395000	540000	20000	6.476851851851852	95.0%	0.7045	-1.0738224971400117
chr3	95095001	95130000	chr3	94910001	95130000	220000	35000	14.237012987012987	95.0%	0.5	-0.8727567916322795
chr3	95440001	95460000	chr3	95160001	95460000	300000	20000	10.45	95.0%	0.7989999999999999	-0.9795858156395993
chr3	94770001	94790000	chr3	94570001	94790000	220000	20000	14.301136363636363	95.0%	0.567	-0.7114028073454502
chr3	95545001	95565000	chr3	95545001	95775000	230000	20000	12.032608695652174	95.0%	0.666	-1.068510048095799
chr3	95720001	95755000	chr3	95720001	96005000	285000	35000	9.659147869674186	95.0%	0.782	-1.1097972485411336
chr3	96280001	96315000	chr3	96280001	96585000	305000	35000	10.274004683840749	95.0%	0.795	-0.9652744603276173
chr3	96515001	96545000	chr3	96515001	96755000	240000	30000	13.416666666666666	95.0%	0.8254999999999999	-1.5469836637313177
chr3	95730001	95745000	chr3	95585001	95745000	160000	15000	16.395833333333332	95.0%	0.7885	-0.8896125262343462
chr3	96990001	97025000	chr3	96990001	97470000	480000	35000	7.860119047619048	95.0%	0.767	-0.9572312240748981
chr3	96390001	96425000	chr3	96390001	96600000	210000	35000	15.183673469387756	95.0%	0.6855	-1.0924535003561873
chr3	97100001	97120000	chr3	97100001	97365000	265000	20000	12.89622641509434	95.0%	0.738	-1.349788204406241
chr3	97070001	97085000	chr3	96860001	97085000	225000	15000	13.6	95.0%	0.732	-1.274776487006715
chr3	96860001	96880000	chr3	96665001	96880000	215000	20000	11.174418604651162	95.0%	0.673	-0.9534690035643235
chr3	97645001	97670000	chr3	96910001	97670000	760000	25000	5.305263157894737	95.0%	0.397	-1.9113683112670345
chr3	97675001	97695000	chr3	97240001	97695000	455000	20000	7.502747252747253	95.0%	0.831	-1.806784921928862
chr3	96965001	96985000	chr3	96965001	97735000	770000	20000	4.4058441558441555	95.0%	0.944	-4.3030041358838655
chr3	96830001	96850000	chr3	96830001	97735000	905000	20000	4.277624309392265	95.0%	0.96	-5.578730825659632
chr3	97030001	97045000	chr3	97030001	97675000	645000	15000	5.873385012919897	95.0%	0.887	-3.4095340258084215
chr3	99270001	99295000	chr3	99270001	99440000	170000	25000	14.958823529411765	95.0%	0.918	-1.9011232447809736
chr3	99355001	99390000	chr3	99165001	99390000	225000	35000	14.644444444444444	95.0%	0.868	-1.4963615315678065
chr3	98600001	98630000	chr3	98400001	98630000	230000	30000	13.13768115942029	95.0%	0.9355	-1.748003544976189
chr3	98190001	98210000	chr3	98190001	98435000	245000	20000	14.295918367346939	95.0%	0.669	-1.2386172224327625
chr3	98995001	99015000	chr3	98860001	99015000	155000	20000	19.782258064516128	95.0%	0.666	-1.0888431546630521
chr3	99470001	99495000	chr3	99470001	99670000	200000	25000	15.91	95.0%	0.891	-1.5089556766998118
chr3	100435001	100465000	chr3	99805001	100465000	660000	30000	5.869949494949495	95.0%	0.55	-1.0970063097333944
chr3	99010001	99035000	chr3	99010001	99755000	745000	25000	5.832214765100671	95.0%	0.054	1.0734963581469628
chr3	99825001	99845000	chr3	99825001	100445000	620000	20000	7.399193548387097	95.0%	0.099	0.9398280725507447
chr3	99675001	99700000	chr3	99485001	99700000	215000	25000	17.088372093023256	95.0%	0.101	-1.2566459733251856
chr3	99780001	99805000	chr3	99330001	99805000	475000	25000	7.509473684210526	95.0%	0.908	-2.2971484410678698
chr3	99020001	99055000	chr3	98595001	99055000	460000	35000	6.858695652173913	95.0%	0.961	-3.028913922668656
chr3	99810001	99825000	chr3	99055001	99825000	770000	15000	4.1688311688311686	95.0%	0.9675	-2.305813569210734
chr3	99785001	99810000	chr3	99785001	100460000	675000	25000	5.031111111111111	95.0%	0.984	-4.668429496329964
chr3	100420001	100445000	chr3	100420001	100710000	290000	25000	13.210344827586207	95.0%	0.6675	-1.1729219968770035
chr3	100090001	100115000	chr3	99915001	100115000	200000	25000	17.25	95.0%	0.905	-1.3450269824741896
chr3	101080001	101100000	chr3	100845001	101100000	255000	20000	14.446078431372548	95.0%	0.687	-1.3389000873214005
